GroupID,object,spt,npoints,median_mjd,pseudomag,ra_mean,dec_mean,ra_median,dec_median,ra_std,dec_std,ra_skew,dec_skew,ra_kurtosis,dec_kurtosis,semi_major_axis,semi_minor_axis,position_angle,bbox_width,bbox_height,bbox_diagonal,spatial_density,time_span,min_mjd,max_mjd,bbox,EC,CP,LP,I2,P3,HAM,EGG,SCI,CAL
25,LHS3746;;;;;;;;;;,M4;;;;;;;;;;,7,52804.41791525463,11.487400888437907,330.62407313,-37.08197428571429,330.62346111,-37.08241,8.535011952457815,4.479884182177814,1.6879227253095426,0.09451800295453269,1.3911707158037583,-1.4980904377477111,21.441235850229706,9.845400498671717,75.31861650256769,11.627999999981853,24.13101600002392,26.786495052413787,0.024946947283068,990423.3096659764,52804.41791525463,55516.0491532176,"[(-37.0836, 330.62250888), (-37.0836, 330.62921194), (-37.08037, 330.62921194), (-37.08037, 330.62250888)]",7,0,0,0,5,5,0,7,0
26,HD125881;;;;;;;;;;,G2;G2V;;;;;;;;;,77,56006.24924493056,8.096853076480791,216.1904876105195,-63.707954025974026,216.19064305,-63.70832,9.629324431626602,5.5745553531014185,0.10961903172347756,1.2966331841972543,0.10994043648453822,2.708058267094729,24.172163431735182,12.545503472892756,74.94973812285538,30.960000000004584,45.53301600001305,55.06157594963777,0.05462146639612215,1317535.641404356,52808.11718393519,56415.3331768287,"[(-63.71005, 216.18414305), (-63.71005, 216.19679111), (-63.70145, 216.19679111), (-63.70145, 216.18414305)]",77,0,0,0,76,76,0,77,0
27,HD132648;;;;;;;;;;,G6;G6V;;;;;;;;;,27,56057.30011078704,8.140847238615539,225.47209785555555,-47.00750407407408,225.47155805,-47.0078,6.62117778924296,4.576078536160317,0.4446799921589885,1.2184337148973146,-0.36485031920633304,1.5029654388698725,17.889693778278694,8.24977409548354,61.4934221070445,19.83599999997807,26.420003999999153,33.03760747026185,0.05152011046260462,1186756.5164246273,52808.13784815972,56057.30011078704,"[(-47.00964, 225.46893305), (-47.00964, 225.47627194), (-47.00413, 225.47627194), (-47.00413, 225.46893305)]",27,0,0,0,26,26,0,27,0
28,HD138549;;;;;;;;;;,G8;G8V;;;;;;;;;,25,53201.04048253472,8.306448001995115,233.47313485040002,-31.0183284,233.47346194,-31.01841,7.44539792374698,6.140917312580278,-0.0794662760203824,0.800697128191419,0.11070076825282094,0.16020698446152526,19.79071503315352,12.897991674549417,59.05768734230664,23.472000000006688,33.64603200001284,41.024264202374205,0.03165600155084412,1199837.2871792878,52808.157893171294,56093.13335430555,"[(-31.02089, 233.46815388), (-31.02089, 233.4775), (-31.01437, 233.4775), (-31.01437, 233.46815388)]",25,0,0,0,23,23,0,25,0
29,HD162020;;;;;;;;;;,K2V:;K2;;;;;;;;;,3,53512.26597496528,9.277421374237507,267.6588566666667,-40.31830333333334,267.659795,-40.31844,5.866462988816102,2.7867658674529934,-0.7070992920042629,0.3142312191275817,-1.5000000000805565,-1.50000000000471,,,,5.508000000008906,10.170000000107393,11.565766900741277,0.053555782631421786,257158.10401687567,52808.20545746528,53512.26597496528,"[(-40.319, 267.656975), (-40.319, 267.6598), (-40.31747, 267.6598), (-40.31747, 267.656975)]",3,0,0,0,1,1,0,3,0
30,HD156365;;;;;;;;;;,G3;G3V;;;;;;;;;,5,52808.23599298611,,259.530810664,-24.071414,259.53072805,-24.06979,3.1950634596753558,11.30407452204617,-0.11990824859425571,-0.4378526103216696,-1.3369355493715331,-1.6570856812813928,28.135795720557354,5.922691301986126,-169.2998432111539,24.119999999994945,7.922987999972975,25.387952632055068,0.026163973628212538,36070.06070228399,52808.23599298611,52906.99043707176,"[(-24.07548, 259.52963611), (-24.07548, 259.53183694), (-24.06878, 259.53183694), (-24.06878, 259.52963611)]",5,0,0,0,0,0,0,5,0
31,HD168746;;;;;;;;;;,G5V;G5;;;;;;;;;,55,52808.32581943287,7.83774454262997,275.45771935963637,-11.922020181818182,275.45773805,-11.9217,4.510378751745009,5.400082181193088,0.4236801067587358,-0.23857783555768497,-0.4056397607233393,-0.9596720187283965,13.777693354050612,10.33228195946179,154.744023173318,21.13199999999935,20.51600399986455,29.45280706694068,0.12686134525805534,2166576.0421339422,52808.32581943287,58740.08774177083,"[(-11.92522, 275.45547805), (-11.92522, 275.46117694), (-11.91935, 275.46117694), (-11.91935, 275.45547805)]",55,0,0,0,52,52,0,55,0
32,HD190873;;;;;;;;;;,G5;;;;;;;;;;,2,52811.35619533565,,301.78750055,-0.8759950000000001,301.78750055,-0.8759950000000001,1.0818733753055945,4.098390903757089,-4.0124767040580467e-10,2.0683078115254734e-13,-2.0,-2.0,,,,5.796000000000001,1.5300000000252112,5.994540516176128,0.2255330473537129,1099.989055989914,52808.34458943287,52811.35619533565,"[(-0.8768, 301.78728805), (-0.8768, 301.78771305), (-0.87519, 301.78771305), (-0.87519, 301.78728805)]",2,0,0,0,0,0,0,2,0
33,HD195019;;;;;;;;;;,G3;G3IV-V;;;;;;;;;,51,57561.24794996528,7.346033203229931,307.0773223215686,18.767138039215688,307.07691805,18.7668,5.026317701940608,8.52052398720285,0.030330725810933115,0.043567293990093764,-0.36594604324649804,-0.9422084221274627,21.681022623687824,10.781079776561107,-161.63515740864239,29.052000000000078,21.06698400004916,35.886439205615424,0.08332815675276167,2161465.6332649873,52808.35674465277,58726.1271300463,"[(18.76332, 307.07435111), (18.76332, 307.08020305), (18.77139, 307.08020305), (18.77139, 307.07435111)]",51,0,0,0,49,49,0,51,0
34,HD196254;;;;;;;;;;,G0V;;;;;;;;;;,2,52808.36698574074,,309.31595458,-34.160444999999996,309.31595458,-34.160444999999996,0.16052455304350696,3.4365389565631337,0.0,-1.578984953890533e-11,-2.0,-2.0,,,,4.8599999999822785,0.2270160000080068,4.8652991957419625,1.8127472677337377,1102.3481989778593,52808.36698574074,52811.385050625,"[(-34.16112, 309.31592305), (-34.16112, 309.31598611), (-34.15977, 309.31598611), (-34.15977, 309.31592305)]",2,0,0,0,0,0,0,2,0
35,HD203850;;;;;;;;;;,K3;K3V;;;;;;;;;,48,56251.01387229167,9.03854887572909,321.74734160375,-56.12615125,321.747164995,-56.12592,8.038391056006631,5.409732293694481,0.5247755599454121,-0.25306734723559754,0.033046600529961,5.162753327452773,19.676125288431237,13.23974209617522,90.75785117091853,37.11600000001454,36.31701599995267,51.9280570322239,0.03560983111437538,1641732.0203933767,52808.37932777778,57303.19663207176,"[(-56.13096, 321.74330694), (-56.13096, 321.753395), (-56.12065, 321.753395), (-56.12065, 321.74330694)]",48,0,0,0,45,45,0,48,0
36,HD205582;;;;;;;;;;,G2;G2V-VI;;;;;;;;;,7,52907.01573304398,,325.0984490057143,-71.50023142857142,325.09705305,-71.5001,19.14803586463488,4.737816495259806,0.31564170854430945,-0.9914410005007345,-1.3737274328268236,0.3484752521965202,46.92224451422715,11.373927105608061,92.84719917803051,14.75999999997839,48.588984000139135,50.78136435903568,0.009760540425104625,36021.18133663356,52808.39511336805,52907.01573304398,"[(-71.50282, 325.092295), (-71.50282, 325.10579194), (-71.49872, 325.10579194), (-71.49872, 325.092295)]",7,0,0,0,0,0,0,7,0
37,HD215152;;;;;;;;;;,K0;;;;;;;;;;,384,53571.15959270833,8.486579213924188,340.8396249351302,-6.400938177083333,340.83957847,-6.40083,8.819382521611177,4.903882042571738,0.02814902417464608,-0.39407147276771376,-0.3407758272485184,-0.4566333134305829,21.796390502727245,11.618016087452249,80.58891606287712,24.30000000000092,48.43098000003465,54.185328491795644,0.32628844462347373,1771755.9922917003,52808.42383462963,57659.22737273148,"[(-6.40463, 340.831365), (-6.40463, 340.84481805), (-6.39788, 340.84481805), (-6.39788, 340.831365)]",384,0,0,0,375,373,2,384,0
38,HD82342;;;;;;;;;;,K3;K3/K4V;K4V;;;;;;;;,71,55643.18480200232,8.713490021943144,142.61695812549297,-32.10195830985916,142.61655388,-32.10176,6.194098522240663,4.890933880264058,0.40770618943858195,-1.3355311366202167,-0.848851189163315,3.105888397621749,15.365677574928913,11.707429444329252,75.45309132216589,27.90000000000532,23.505011999975522,36.48144170834385,0.1082663930308003,1725426.2442720116,52809.014456516205,57532.97405753472,"[(-32.10752, 142.61386888), (-32.10752, 142.62039805), (-32.09977, 142.62039805), (-32.09977, 142.61386888)]",71,0,0,0,68,68,0,71,0
39,HD83443;;;;;;;;;;,K0;F8;K0V;;;;;;;;,61,57434.08326361112,8.507852372632435,144.30002858377048,-43.2729675409836,144.29987888,-43.27292,7.646914659649994,3.0616912202020297,0.05795585790815959,-1.026510677941835,-0.7215392165076624,1.9905189527937184,18.78256629480945,7.328035324384498,84.79735753384475,16.343999999995162,31.635971999992307,35.60844085865231,0.11797508499383116,1726539.0391071436,52809.0219630787,57536.0282303125,"[(-43.2761, 144.29493111), (-43.2761, 144.30371888), (-43.27156, 144.30371888), (-43.27156, 144.29493111)]",61,0,0,0,56,56,0,61,0
40,HD114783;HD 114783;;;;;;;;;,K0;K1;;;;;;;;;,115,53218.01853028935,7.863139070650341,198.18205319913045,-2.2654092173913045,198.18241888,-2.26489,5.429655795736295,6.0920559828305505,-1.2758216077137086,-1.4532247022316878,1.9588792446174104,1.7407241139090868,16.063507566132984,11.871403659515325,-146.49102782118248,28.800000000000026,30.517020000058892,41.961035612625146,0.13084683745489717,2658700.325768179,52809.03505362268,60088.159833275466,"[(-2.27102, 198.17677805), (-2.27102, 198.185255), (-2.26302, 198.185255), (-2.26302, 198.17677805)]",115,0,0,0,112,112,0,115,0
41,HD119638;;;;;;;;;;,G2;G2V;;;;;;;;;,30,53202.04673278935,7.3346562069939925,206.186544181,-14.224898333333334,206.18682847,-14.2248,6.281232092889919,6.1886869645209694,-0.3479805658707014,-0.6956514587027641,0.2630694934138069,0.332073916767329,16.36353982057147,14.073276758871458,47.84602799133951,26.711999999999136,28.833012000029612,39.30487914997075,0.03895155822538201,1301483.7827744859,52809.06129070602,56372.32968981481,"[(-14.22962, 206.18238388), (-14.22962, 206.19039305), (-14.2222, 206.19039305), (-14.2222, 206.18238388)]",30,0,0,0,28,28,0,30,0
42,HD124292;;;;;;;;;;,G0;;;;;;;;;;,71,57125.36694771991,7.748860645528966,213.18761958577466,-3.3212135211267606,213.18746611,-3.32108,5.671123630110644,4.644088099862011,0.37885892189369097,-0.3276493462643661,1.311377006556829,-0.07691001776755346,13.950091128069136,11.282135426559899,80.26532373107392,24.696000000000318,31.788000000062766,40.25381174502616,0.09044166061428385,1884673.235134917,52809.067010451385,57969.02111075232,"[(-3.32516, 213.18356805), (-3.32516, 213.19239805), (-3.3183, 213.19239805), (-3.3183, 213.18356805)]",71,0,0,0,60,60,0,71,0
43,HR5501;HD147513;;;;;;;;;,;B9.5V;G3/G5V;;;;;;;;,149,53804.22153381944,5.605226845368746,221.37619099167784,0.7171512751677853,221.37623888,0.7172,7.165474319420288,5.022004862405079,-0.15080673887259832,-0.3619238793867652,2.1830832451734743,0.39365278831311956,17.588784651076132,12.22018428108136,83.97463258509197,28.58400000000021,48.113999999975476,55.96429265163326,0.10834074093159121,2621126.4711414813,52809.07687108797,59985.33004327546,"[(0.71244, 221.368535), (0.71244, 221.3819), (0.72038, 221.3819), (0.72038, 221.368535)]",144,0,0,5,139,87,52,149,0
44,OGLE-TR-56;;;;;;;;;;,V-I=?;G5V;;;;;;;;;,9,53139.384081979166,16.753575094984637,269.1482317544444,-29.54076777777778,269.14815,-29.54069,2.517412798761447,4.155847927923272,0.7115800720594616,-0.31502122625182727,-0.8784719682075957,-1.157996901019528,10.276967718155408,5.985156118423646,-169.90317433576107,12.167999999999779,6.716987999948287,13.898854333773123,0.11011557120839117,120914.93772228323,52809.235639618055,53140.28269703704,"[(-29.5427, 269.14748305), (-29.5427, 269.14934888), (-29.53932, 269.14934888), (-29.53932, 269.14748305)]",9,0,0,0,4,4,0,9,0
45,HD168060;;;;;;;;;;,G5V;;;;;;;;;;,2,52809.32107342593,,275.047984995,-45.924785,275.047984995,-45.924785,1.5075714565397171,4.50568440970385,2.8794601713099645e-10,0.0,-2.0,-2.0,,,,6.371999999976197,2.1320279999827108,6.719220742943852,0.1472181393644198,382.577240176739,52809.32107342593,52810.36851282408,"[(-45.92567, 275.04768888), (-45.92567, 275.04828111), (-45.9239, 275.04828111), (-45.9239, 275.04768888)]",2,0,0,0,0,0,0,2,0
46,HD72673;HD 72673;HD72673_STD;;;;;;;;,K0;K0V;K2;;G9V;;;;;;,691,55241.29180607639,6.366389593792239,128.2108054832272,-31.499137206946454,128.21099805,-31.49939,7.550281612677351,7.340216812522277,0.012449109531555516,-0.0613788927000771,-0.6594294320661067,-0.932219587471192,22.75420180188099,12.106260457307142,133.55309391949308,33.192000000009614,38.64200400004165,50.94029188314367,0.5387471483749295,2513722.2750703585,52809.94816331018,59692.14467274306,"[(-31.50427, 128.20544611), (-31.50427, 128.21618), (-31.49505, 128.21618), (-31.49505, 128.20544611)]",559,132,0,0,535,535,0,691,0
47,HD82943;HD-82943;;;;;;;;;,G0;G2;F9V;;;;;;;;,264,55247.25935997685,6.4763032944286625,143.71124635670455,-12.130076477272727,143.71087152500002,-12.129995000000001,5.745520088194054,4.466255909051066,0.9842700103596775,-0.16678068678227148,1.1075268264491616,0.01702782010975845,14.522987589758035,10.312946381101952,69.23046799838089,23.616000000001236,29.997972000035134,38.178446538786126,0.37265391769164286,1868254.1120921115,52809.97035649305,57924.971347847226,"[(-12.13298, 143.70827111), (-12.13298, 143.71660388), (-12.12642, 143.71660388), (-12.12642, 143.70827111)]",256,8,0,0,255,255,0,264,0
48,HD88742;;;;;;;;;;,G0;G0V;;;;;;;;;,55,54525.24811775463,6.084946486000356,153.3524362532727,-33.031439454545456,153.35214194,-33.03072,4.687015814030724,5.935850745487389,0.6325062968843169,-0.7965068420031246,-0.9862322812290296,-0.11218080498842564,15.747954880521972,9.73148205536028,-150.6144656567063,23.363999999997986,15.383016000009775,27.97344593103364,0.15302909157847608,1324383.6627307318,52809.98742253472,56435.95227600695,"[(-33.03531, 153.35070305), (-33.03531, 153.35497611), (-33.02882, 153.35497611), (-33.02882, 153.35070305)]",55,0,0,0,53,50,0,55,0
49,HD96700;;;;;;;;;;,G1;G0V;G1/G2V;;;;;;;;,384,55411.95713873843,6.9150711410711345,166.97702399054688,-30.174057734375,166.97771555499997,-30.17402,7.387244920048987,5.634903700559693,-0.5547677824822276,-0.04882563660379202,-0.8512123742537216,0.14731979177830112,18.568248037985448,13.129524606539627,71.23352738103223,30.095999999998924,31.864032000009956,43.83019223432169,0.4004254908450997,1874836.1573496682,52809.99267039352,57943.01431953703,"[(-30.17839, 166.97217888), (-30.17839, 166.98103), (-30.17003, 166.98103), (-30.17003, 166.97217888)]",376,8,0,0,365,364,0,384,0
50,HD109200;;;;;;;;;;,K0;K0V;K1;;;;;;;;,876,56020.05885136574,7.617767747423857,188.37439574987442,-68.75767615296803,188.37445347,-68.757915,18.28774915055889,6.158513093656002,-0.20187858695837793,1.1005954621526788,-0.15205241762438604,1.370340220123845,44.90705287703937,14.636242534375677,85.12768333664728,40.140000000002374,114.41501999993307,121.25187174466741,0.19074084276106304,1983694.1550365987,52810.020224513886,58241.07882831019,"[(-68.76205, 188.35710305), (-68.76205, 188.388885), (-68.7509, 188.388885), (-68.7509, 188.35710305)]",876,0,0,0,859,857,0,876,0
51,HD149498;;;;;;;;;;,K0V;;;;;;;;;;,2,52810.22180438657,,249.60309944,-56.258585,249.60309944,-56.258585,0.537423781054078,2.061923373934263,4.038704431560862e-10,-2.6316388659943086e-11,-2.0,-1.9999999999999998,,,,2.9159999999791353,0.760031999959665,3.0134207540336955,0.9024239193648866,364.7909855914586,52810.22180438657,52811.22054767361,"[(-56.25899, 249.60299388), (-56.25899, 249.603205), (-56.25818, 249.603205), (-56.25818, 249.60299388)]",2,0,0,0,0,0,0,2,0
52,HD154363;;;;;;;;;;,K5;K5V;;;;;;;;;,74,57143.37797267361,8.345336142835801,256.26097528135136,-5.0702818918918915,256.260436525,-5.07048,6.276928364636795,6.98675163449143,1.0227236137950282,0.30817957963940873,0.7453614270508564,-0.8899243252752997,19.853777767916966,11.589682746895171,-141.26832510106797,29.41199999999924,31.812984000134747,43.32587789061849,0.0790865727072453,1771739.0552518244,52810.239085706016,57660.99625271991,"[(-5.07388, 256.25741694), (-5.07388, 256.26625388), (-5.06571, 256.26625388), (-5.06571, 256.25741694)]",74,0,0,0,71,71,0,74,0
53,HD10700;TAU-CET;HR509;TAU CET;TAUCETI;HD10700_TEST;TAU-CETI;TAUCET;HD-10700;HD 10700;,G8;G8V;K5;;G;G2;G2V;;;;,13534,53930.34247908565,3.189582280931329,26.012884521369884,-15.934503570267474,26.01365305,-15.93428,11.834256397198923,7.39362365866597,-0.4156701699580477,-0.6705842604099786,-0.5934312246521061,0.9127269967577067,29.586930745892605,17.06320201670076,104.4439651605078,49.46400000000111,70.88799600000044,86.43954692671745,3.859795003704585,2619811.4112685164,52810.37920113426,59983.03193561343,"[(-15.94209, 26.00291694), (-15.94209, 26.02260805), (-15.92835, 26.02260805), (-15.92835, 26.00291694)]",13522,0,0,12,12402,12290,42,13534,0
54,HD86065;;;;;;;;;;,K1;K1/K2V;;;;;;;;;,29,55337.04542332176,9.362113715858543,148.92823236172413,-18.106292413793106,148.92833805,-18.1059,7.0475640870640825,6.539127776607377,-0.3574581149435253,0.022795451076274967,-0.3463111129054415,-0.8013467252506872,17.79330235283119,15.399241736316899,60.69308314519997,24.91200000000333,28.638000000034936,37.95711775151226,0.04064870534372582,1200577.1701347276,52810.97779407408,56097.97894434028,"[(-18.10963, 148.92406805), (-18.10963, 148.93202305), (-18.10271, 148.93202305), (-18.10271, 148.92406805)]",29,0,0,0,28,28,0,29,0
55,HD202209;;;;;;;;;;,G1V;;;;;;;;;;,2,52853.21613901621,,318.90211541,-39.447855000000004,318.90211541,-39.447855000000004,4.869855715721372,2.7746870093794938,0.0,1.955623558411814e-11,-2.0,-1.9999999999999998,,,,3.923999999992134,6.8870159999733005,7.926459826670826,0.07400650672592102,1085.859106096159,52850.24321880787,52853.21613901621,"[(-39.4484, 318.90115888), (-39.4484, 318.90307194), (-39.44731, 318.90307194), (-39.44731, 318.90115888)]",2,0,0,0,0,0,0,2,0
56,HD221343;;;;;;;;;;,G2V;;;;;;;;;;,2,52851.35606554398,,352.93723694,-53.76459,352.93723694,-53.76459,1.2218805179887962,2.7492311652577417,0.0,0.0,-2.0,-2.0,,,,3.8880000000062864,1.7280000001392182,4.254706570438204,0.2976870903580988,729.2431341663796,52851.35606554398,52853.35262443287,"[(-53.76513, 352.93699694), (-53.76513, 352.93747694), (-53.76405, 352.93747694), (-53.76405, 352.93699694)]",2,0,0,0,0,0,0,2,0
57,HD171825;;;;;;;;;;,K1/K2V;;;;;;;;;;,2,52856.12450106481,,280.32183944,-63.528655,280.32183944,-63.528655,3.541213387583603,3.691097397807785,0.0,0.0,-2.0,-2.0,,,,5.220000000019809,5.008031999977902,7.233863733373021,0.07650545412895604,711.4091688059543,52856.12450106481,52858.0722332176,"[(-63.52938, 280.32114388), (-63.52938, 280.322535), (-63.52793, 280.322535), (-63.52793, 280.32114388)]",2,0,0,0,0,0,0,2,0
58,HD4208;HD   4208;;;;;;;;;,G7;G2;G;;G5;G5V;;;;;,55,58691.29779100695,8.277403776085675,11.113211773636365,-26.51469890909091,11.11328305,-26.51462,4.1746875584144885,5.182234295256893,0.11762199252390998,-0.057238462701066285,-0.3979260168189245,-0.40803682152065335,13.237226631700318,9.49097940110269,155.77753521962558,26.351999999999975,17.98898399999942,31.906605105404648,0.11602256757348524,2390948.9333041213,52898.21116755787,59444.27258659722,"[(-26.51833, 11.11076611), (-26.51833, 11.11576305), (-26.51101, 11.11576305), (-26.51101, 11.11076611)]",55,0,0,0,54,53,0,55,0
59,HD222582;;;;;;;;;;,G5;G1I;;;;;;;;;,50,53204.3629597338,7.763463772697274,355.4635730078,-5.9848698,355.46328458000005,-5.98413,7.226394475584861,7.73032329508413,0.31753468215531094,-0.6153406489312665,-0.5298221549501965,-0.2822886827925335,18.936477862111527,17.671277550959275,173.57140512150897,33.7680000000006,30.051972000001115,45.20396935103035,0.04927103549807516,1359739.8705810658,52898.28204229167,56621.04691725694,"[(-5.99013, 355.45954611), (-5.99013, 355.46789388), (-5.98075, 355.46789388), (-5.98075, 355.45954611)]",50,0,0,0,47,47,0,50,0
60,HD13724;;;;;;;;;;,G3;G3/G5V;;;;;;;;;,30,54076.20554822917,8.188424666999122,33.08511592166666,-46.81664466666667,33.085974995,-46.816645,10.9033915588666,5.697033943354639,-1.4832845356346664,0.3282762566817013,2.270613302004479,1.2019298542200891,27.391168919679583,12.506105043130031,75.33914648114376,28.25999999999169,48.00301200000092,55.70383075760376,0.02211467741369405,794823.2695071013,52898.295346493054,55074.40286054398,"[(-46.81995, 33.07594694), (-46.81995, 33.08928111), (-46.8121, 33.08928111), (-46.8121, 33.07594694)]",30,0,0,0,28,28,0,30,0
61,HD-1237;HD1237;;;;;;;;;,G2V;G6;G6V;;;;;;;;,97,53297.204537708334,5.620380992197583,4.054268870618556,-79.85025670103093,4.05982694,-79.85027,50.3632985375606,7.336462532134001,-0.5543220547067148,-0.16380236250686228,-1.2046826872265752,-1.248109258684288,124.3268169008213,7.825801046475064,82.51564575926115,23.54400000000396,149.1659999999996,151.0126335509717,0.027619870705833896,1230460.4672376616,52899.21512432871,56268.03228309027,"[(-79.85397, 4.02933111), (-79.85397, 4.07076611), (-79.84743, 4.07076611), (-79.84743, 4.02933111)]",31,66,0,0,30,30,0,97,0
62,HD219249;;;;;;;;;;,G5;G5V;;;;;;;;;,25,53574.29987758102,8.290737295243634,348.79094516279997,-56.7286748,348.79071194,-56.72908,6.699285687798596,6.0217207640430415,0.12784950168065412,1.3676740810627166,-1.0352655190077913,0.5932282546294672,17.120645325890173,13.892534966504249,60.525300481373414,20.0880000000069,23.961996000184627,31.26827459763556,0.051937413476591976,1074921.6019121439,52899.23204912037,55842.207003020834,"[(-56.7304, 348.78783694), (-56.7304, 348.79449305), (-56.72482, 348.79449305), (-56.72482, 348.78783694)]",25,0,0,0,21,21,0,25,0
63,HD1581;ZET TUC;HR77;ZETTUC;;;;;;;,F9;F9V;;G0;G2V;;;;;;,4227,59945.0614961574,4.376780844930696,5.031930388786374,-64.87161273953159,5.03145305,-64.87192,20.159389787421503,5.864103749505961,0.427695088969394,0.6144949402156016,0.2171679082339213,1.8590821533671846,49.73544011519071,12.928695003395173,82.54136118142576,48.24000000001547,117.12600000000073,126.6712180252549,0.7481206402457532,2574205.7949755746,52899.24588609954,59947.03724811343,"[(-64.87921, 5.01674194), (-64.87921, 5.04927694), (-64.86581, 5.04927694), (-64.86581, 5.01674194)]",4224,0,0,3,4176,4020,152,4227,0
64,HD3823;;;;;;;;;;,G1;G1V;;;;;;;;;,261,54526.01015519676,6.352247169958845,10.113251132452108,-59.45409153256705,10.11358194,-59.45423,9.504523579854016,4.662550001871947,-0.24599069351555655,-0.13860616666488854,0.20367413633313713,4.63676493191429,23.340160592090466,11.25523307025539,95.29484999856716,34.20000000000982,61.73596800000212,70.57598561053155,0.1236164134879357,1870434.1869030136,52899.24919394676,58020.218904837966,"[(-59.45933, 10.10454), (-59.45933, 10.12168888), (-59.44983, 10.12168888), (-59.44983, 10.10454)]",261,0,0,0,258,258,0,261,0
65,HD1461;HD   1461;;;;;;;;;,G0;G0V;G2;G;G2V;;;;;;,541,55900.10197821759,6.802151284235737,4.67744231064695,-8.052537467652495,4.67742888,-8.05238,9.818412514825585,5.35515698523075,-0.18717229347517214,-0.5415931309500763,-0.3364293603858517,0.3464397756056554,24.03409113213036,13.103829095471825,89.11061624061914,31.068000000000495,59.39600400000096,67.03063415460248,0.29317486969712264,2390553.9126347913,52899.25611775463,59444.23602914352,"[(-8.05704, 4.66966111), (-8.05704, 4.68616), (-8.04841, 4.68616), (-8.04841, 4.66966111)]",537,4,0,0,487,487,0,541,0
66,HD4308;HD221356;HD   4308;HD 290498;;;;;;;,G3;G2;;G5V;F9;G3V;;;;;,433,53321.13988445602,6.289416256708512,11.164762385473441,-65.6512888221709,11.164705,-65.65096,13.322199364157514,8.951377155348897,0.2767529041226943,-0.128696733386236,-0.15373086163021554,0.7160325885927596,33.54843751199316,20.440957913686674,72.75298038903294,50.11199999999576,81.9510119999947,96.05821626400758,0.10543670839966462,2390571.829035052,52899.266268506944,59444.29523232639,"[(-65.65982, 11.15593888), (-65.65982, 11.17870305), (-65.6459, 11.17870305), (-65.6459, 11.15593888)]",433,0,0,0,391,370,20,433,0
67,HD221420;HD 221420;;;;;;;;;,G2;G2V;;;;;;;;;,150,57340.13195880787,6.710344465397689,353.3294794128667,-77.38339746666666,353.33184958,-77.382935,34.04210484134662,8.949890750997442,-0.34897272595431267,-0.028220925512680302,-0.9854348716620418,0.7049109412288757,83.36226039288567,21.757194950629373,88.18352115080685,50.435999999996284,137.6100000000406,146.56159864033552,0.021612282125066253,2622913.820240965,52899.280036157405,60080.4267034838,"[(-77.39056, 353.30972111), (-77.39056, 353.34794611), (-77.37655, 353.34794611), (-77.37655, 353.30972111)]",150,0,0,0,141,141,0,150,0
68,HD223171;;;;;;;;;;,G2;G2V;;;;;;;;;,274,57372.060220914354,6.756781190418042,356.8360199373722,-48.276156459854015,356.83621041000004,-48.276044999999996,10.447662162113264,4.745709453044621,0.9453946060785504,-0.015244746237775176,1.940958557473068,1.598818168237405,25.762378101272553,11.187815386440482,82.26293288975859,35.784000000001015,56.51596800000789,66.89207198897331,0.1354847789513228,2507858.3832678893,52899.28734377315,59765.42939241898,"[(-48.28109, 356.829355), (-48.28109, 356.84505388), (-48.27115, 356.84505388), (-48.27115, 356.829355)]",274,0,0,0,270,269,0,274,0
69,HD16417;HD-16417;;;;;;;;;,G1;G2;G5IV;G1V;;;;;;;,310,54892.04105216435,6.23050934465284,39.245938195,-34.5781115483871,39.245751525,-34.577925,7.01788415689691,5.5004149439787575,-0.22353596974714462,-0.288303945358867,0.5226013810254821,2.5316731795827234,17.184903987804333,13.453442055516998,87.26664440929892,36.07200000001569,49.78400399999714,61.47874623211556,0.17262418797368534,1869739.5325760597,52899.29885070602,58018.366701701394,"[(-34.58297, 39.23777611), (-34.58297, 39.251605), (-34.57295, 39.251605), (-34.57295, 39.23777611)]",310,0,0,0,299,299,0,310,0
70,"HD20794;E ERI;STAR,WAVE,NONE;;;;;;;;",G8;G6;G8V;G6V;;;;;;;,7922,59808.30221631944,4.246474539068285,49.99699353922873,-43.0676271206766,49.99749805,-43.0675,18.38234682392502,5.7016823638924174,-0.11649592328409324,-0.5073591647986653,0.7991824386954969,1.0973254667036247,45.05333946317738,13.761611958915145,86.90051928740316,41.616000000010445,111.50701200000128,119.01976802686728,1.7071525252970914,2603753.502889603,52899.30400929398,60027.99258667824,"[(-43.07399, 49.98202694), (-43.07399, 50.01300111), (-43.06243, 50.01300111), (-43.06243, 49.98202694)]",7868,0,0,54,7459,7331,128,7918,4
71,HD24892;;;;;;;;;;,G8;G8V;;;;;;;;;,30,55640.98517708333,7.442272317645243,59.121295172,-25.181001,59.120702495,-25.18138,8.830058106147135,7.997547096371149,0.5024023249752713,0.6229745267313828,-1.0838625484702074,-0.7073511827648131,22.413398404905944,18.65331900951081,118.53782018714081,26.244000000004064,25.526988000009965,36.611127438974975,0.0447807797405797,1267638.617809741,52899.40276458333,56370.008152152775,"[(-25.18404, 59.11836305), (-25.18404, 59.12545388), (-25.17675, 59.12545388), (-25.17675, 59.11836305)]",30,0,0,0,27,27,0,30,0
