target,count,ra,e_ra,dec,e_dec
VESTA20111003,2,311.31829555499996,0.009948207522810863,-25.38924,0.0010889444430262525
HIP13834,2,44.52227958,0.0015393290362425345,20.66676,0.0015556349186118033
VESTA20111004,2,311.44482347,0.009434968207786798,-25.343989999999998,0.0009475230867905288
V347_HYA,2,203.74194040999998,0.00042917138977144,-29.92369,0.0003394112549705103
VESTA20111007,2,311.85709138,0.01186878732223539,-25.195935,0.0019304015126390464
VESTA20111008,2,312.010384995,0.014364089371285565,-25.14242,0.0029698484809853706
CL057-13,2,76.44286194,0.00035080981628807137,21.541375,0.0004596194077714408
HD_36879_7.58,2,83.91790055499999,0.0007841036385932684,21.39818,0.0003959797974645486
V1129_TAU,2,57.365363055,0.0005755071381398292,11.14337,0.00032526911934417456
HD_34816_4.29,2,79.89467944,1.7677669530250526e-05,-13.181505000000001,9.192388155391134e-05
HIP14568,2,47.028840965,8.780144902203839e-05,-24.760655,0.0007707463914917918
L2 PUP,2,108.38740805,0.0005161879502692473,-44.64272,0.00021213203436049415
VESTA20111009,2,312.167152495,0.01432519849831801,-25.086605,0.002920351006299162
VESTA20111010,2,312.33218596999995,0.0128636441369648,-25.0287,0.0024183051916568782
J1126-55,2,171.58931388,0.0027223611075681436,-55.075874999999996,0.003698168465611344
HIP13685,2,44.066958465,0.0003953928988378465,-50.191135,0.0002899137802855576
CPD-5211628,2,302.424564025,0.005413489308594471,-52.190065000000004,0.00045961940777395293
HD9362,2,22.81624444,0.000177568654891365,-49.074595,9.19238815532833e-05
V1507_AQL,2,284.97463708,0.0013704153683568158,-3.242015,0.0010253048327206165
HIP-64920,2,199.60060902499998,1.2763277406377654e-05,-28.331699999999998,0.0003111269837241192
CONN_MRI_RRL_1,2,61.678070000000005,0.0008626702730475872,-0.37595,0.0006788225099390579
HIP-94929,2,289.745331525,0.0004955616454586439,-15.538969999999999,0.0003818376618394689
HIP-104987,2,318.95208637999997,3.889087300775038e-05,5.247904999999999,9.192388155359731e-05
CL002-05,2,130.178583055,0.00110583722402976,10.982005000000001,0.0002333452377921473
V950CEN,2,197.159355,0.0016829141392356362,-54.61605,0.0007071067811823874
HIP10540,2,33.93879444,0.0021248558774667778,25.779745,0.0005727564927582614
HIP108158,2,328.684621525,0.01076982317608453,-73.441205,0.0012091525958309514
CL099-001,2,127.88083361,0.004578516408179133,11.922345,0.002326381310103595
HII2506_PLEI,2,57.482436525,0.00015497659323598554,23.220305,0.0001626345596742854
HII2311,2,57.36507597,0.0001966181115763169,23.7139,0.0009475230867892726
HII1924,2,57.137179995,6.521645842626333e-05,23.43321,2.8284271246391124e-05
HII1794,2,57.06454791,0.00014986421120453513,23.88976,0.0001414213562369799
CONN_MRI_RRL_5,2,70.51272361,0.000745997654142407,0.040095,0.0005020458146424504
10_LEP,2,82.784984025,7.916060414690565e-05,-20.85831,2.8284271246391124e-05
HEN2-161,2,246.15811902500002,1.0019703109535695e-05,-53.37793,4.242640687461098e-05
CL003_15,2,232.99928347,0.00010822976393008855,-23.343405,0.00017677669529748096
HE0442-1234,2,71.219724025,8.449926040976428e-06,-12.47975,0.0009758073580362919
V1509_AQL,2,285.05073055,0.00219556655558778,-2.95601,0.0001979898987322743
CL004-04,2,54.292364025,0.0017451748913081256,17.343015,0.001110157646463558
HD_95673,2,165.147114025,0.001063608807070263,-72.98271,0.0003959797974695729
HD_345439_11.1,2,299.701597495,0.0005028307031677707,23.085845,4.949747468369661e-05
CPD-60315B,2,67.98507041,0.0030596086157863,-59.875545,0.00012020815280721087
HIP1468,2,4.572323465,7.719484730212957e-05,19.404265,7.778174593008774e-05
J1024-09,2,156.07409958,0.00035846071167053506,-9.862025,0.0073185551852819235
LHS6167,2,138.901452495,0.0006949233313518999,-10.597175,0.0004737615433946363
CD-30 2584,2,86.03186958,0.0004617831545200262,-30.12349,0.00012727922061378435
CS22186-5,2,63.28791694,9.4667455862686e-05,-35.84735,0.0005656854249479196
CD-2616866B,2,0.038802495,0.003452639777974235,-25.324235,0.004150716805564907
LMC-7_BP,2,83.65179347,0.0023525018345963767,-69.76281,0.0019657568516995476
CD-2616866,2,0.039187495,0.0026524353179766644,-25.32414,0.001074802307403057
HD965,2,3.5155734699999996,0.00048573993226814745,-0.033460000000000004,0.000608111831820438
CD-2412897,2,253.10215055,6.717514420389854e-05,-24.70401,5.656854249278225e-05
LMC-CEP-0227,2,73.06455208,0.003968240829608017,-70.24371500000001,0.0004879036790178319
HD95881,2,165.490695555,0.001979114098801024,-71.51377,0.0003676955262181575
CD--37-11237,2,256.20032097,7.208246529956886e-05,-37.95635,0.0006788225099359962
CC_PHE,2,22.036981525,0.0008224005418569328,-52.63975,0.00016970562748839534
HIP17414,2,55.967429440000004,0.004185280185029012,16.671795,0.002015254326383244
HD94838,2,164.18943208000002,0.0006094836189810002,-17.452905,0.0006010407640084207
HIP17535,2,56.316244025,0.0019687054869824126,-60.911060000000006,0.00014142135623446776
20CNC,2,125.84218791,0.0008188720790320916,18.332124999999998,0.00044547727214698914
HIP17605,2,56.567082494999994,6.87519923383426e-05,7.6889199999999995,0.0005656854249501178
CVCIR,2,227.26581097000002,0.0036076163711989454,-61.888965,9.19238815532833e-05
HD94386,2,163.38671347,0.0002850064592225452,-15.445635,0.0005444722215150104
HD94100,2,162.927171525,0.00014083445760022925,-2.468395,0.0005868986283847541
HD93800,2,162.379752495,0.000493016061026673,-6.77087,0.0004808326112071762
HD97605,2,168.507339025,0.0019969897582212673,8.059915,3.5355339059873015e-05
V W VIR,2,201.50946291,0.0013633443005427058,-3.37736,0.0012445079348883121
HIP16896,2,54.34294458,0.0003655317794645478,18.592754999999997,0.000275771644661106
HD_164492C,2,270.59754138000005,0.0005267945520004608,-23.03902,0.0007212489168093513
HIP14838,2,47.90674097,0.0023772505719382247,19.724285000000002,0.0025102290732114175
HIP15304,2,49.36106444,0.0017740460611787065,7.65397,0.003026417023478153
HIP15360,2,49.51460597,0.0003761383811857127,-30.403309999999998,0.0007495331880557423
HD45415,2,96.83271791,0.0001710774146368163,2.90558,0.0001697056274846271
HIP15532,2,50.026189025,0.0020421597394027686,12.716370000000001,0.0029698484809822304
CL005_10,2,182.51538249499998,7.582306013486749e-05,0.5541,0.0001272792206135881
HIP16329,2,52.62542847,0.0004291713897789764,20.099505,0.0007000357133758139
CD-34  1735,2,67.984671525,0.0002551453398592951,-34.45614500000001,0.0007424621202428885
HIP16377,2,52.746833050000006,0.0007778174593084138,-0.12761,2.8284271247450935e-05
V1003_SCO,2,249.60700249500002,0.0007841036385681469,-43.39984,0.00021213203436049415
HD98922_6.8_B9,2,170.63178305000002,0.00026162950903163004,-53.371300000000005,0.000551543289322212
V1002-SCO,2,243.171346525,0.0010769589830882697,-18.98978,0.0019091883092017408
J0744-51,2,116.17751305499999,0.004459093143921275,-51.40319,0.004468914857100624
V* V963 CEN,2,199.68509611000002,5.656854248273365e-05,-58.26827,8.485281373917337e-05
CD-32  1952,2,70.99717958,3.0448018010049405e-05,-31.909370000000003,0.0005656854249491757
HD_101065_F8_8.0,2,174.40283611,0.0009899494936638836,-46.7104,0.0004384062043341353
HIP23599,2,76.112836525,0.0015295073230456005,10.184495,0.0006010407640084207
HD999853,2,217.495013465,0.000870328239485887,-56.136685,0.0003323401871601686
CR-CHA,2,164.78707041,0.014568563439192687,-77.022445,0.001675843071416502
HD9986,2,24.418995555,0.00048711879049108875,12.076335,3.5355339059873015e-05
HD7495,2,18.72728194,0.0014098860688726285,-15.820505,0.0003181980515338328
LRA01_E2_3156,2,101.005289025,0.00023196637955837242,-0.43342,0.00033941125496950934
LRA02_E2_3804,2,102.956408055,0.00029423420272186787,-5.458035000000001,0.00031819805153351883
BHD327692,2,240.551588465,0.00047434844201631415,-44.713589999999996,0.00024041630560688528
EECHA,2,179.64925943999998,0.0007715383510869319,-77.823095,0.00017677669529748096
EF-AQR,2,345.3293175,0.00013081475451079072,-6.44245,0.000452548339959843
LTT4106,2,167.373381525,0.0002708572525309527,-25.993265,0.00012020815280093049
EFCHA,2,181.77428791,5.519675535440986e-05,-78.73858000000001,0.0005374011537065529
V4090 SGR,2,294.98202194,0.00023767273126231253,-39.434405,0.0011667261889563402
EF_AQR,2,345.33554347,0.00020015364549342044,-6.439954999999999,0.0002757716446633041
EG274,2,245.89548541,7.287442484949031e-05,-39.22842,0.0001131370849855645
BLG100.8_52754,2,267.55777999500003,0.0007157546970706498,-30.250795,4.949747468369661e-05
HIP19572,2,62.90437097,0.0005643136377969865,29.827485000000003,0.0005303300858911868
BHD312256,2,196.149795965,0.001982847622603096,-61.67327,0.00012727922061378435
HIP39947,2,122.36892944,0.0003189900111346253,-51.842565,0.00017677669529245666
HD47366,2,99.419499025,0.00023746767032904457,-12.98654,0.0012445079348889403
EGGS_SKY,2,106.250269025,1.0019703094462806e-05,-35.999984999999995,7.071067811597781e-06
V4199_SGR,2,290.40790347,4.4590153623196377e-05,-19.23432,0.00012727922061378435
HD46384,2,95.474421525,0.0005493866136395113,-78.7147,2.8284271241366826e-05
EPIC-202843085,2,250.82636208,0.0025159283538607777,-28.161115000000002,0.0010818733752133987
BF HYI,2,60.999468879999995,0.001350573952065419,-74.46052499999999,0.0008414570696027452
CL010_10,2,186.53419097,0.0006562375193326848,-9.88937,0.0019374725804506441
EPIC-202843107,2,245.548506525,0.0008746557329730092,-28.16092,0.0007778174593059017
M67-219,2,132.895753055,0.003920122213161235,11.63053,0.0022203152929264882
HD49566,2,102.348334025,0.006883097616223744,9.579545,0.002566797615706084
HD49983,2,102.438097495,0.0006524969244823133,-29.555385,3.535533905673283e-05
LRC06_E2_2687,2,279.843980965,0.003780072644077701,5.36149,0.0005515432893250381
HD54100,2,107.04528443999999,0.0006214620078556104,15.516210000000001,0.0004242640687115678
TYC_1954_1510,2,139.09195791000002,0.00022057488930544004,25.660145,3.535533906050105e-05
TYC9129-1092-1,2,353.82785708,0.004149345018417742,-64.56478,0.0008768124086682706
BLG157.6_87907,2,269.38430208,5.086926183714189e-05,-32.389285,0.0042497117549335555
E60,2,261.20836958,0.000143585102980541,-49.9589,7.07106781210021e-05
HD560,2,2.5083169400000003,7.503817161958597e-05,11.145115,0.0001626345596724013
HD54662,2,107.332276525,0.00011805147711446165,-10.34687,0.00016970562748525514
HIP19481,2,62.590604025000005,0.0009037178217003559,12.0742,0.0011313708498983514
HD54359,2,107.035847495,0.0002042760780221532,-9.96857,2.8284271247019158e-05
CL026-06,2,199.43190597,0.00011883636566130203,-9.958839999999999,0.0025597265478957422
HD53952A,2,106.38488444000001,0.0003826296214364932,-34.777829999999994,0.000551543289322212
HIP39726,2,121.793205555,0.00023256034925849572,-21.276665,0.000558614357137578
HD53157,2,106.04031958,0.001546400104049108,5.21217,8.485281374199953e-05
LRC08_E2_4203,2,278.36201096499997,0.0015797967573093646,5.332825,0.0004313351365237936
TYC7998-972-1,2,331.872128465,0.001966343750331274,-41.81691,0.0009899494936638836
LRC09_E2_0892,2,288.5186,6.363961030689217e-05,-2.762325,3.535533905924498e-05
LRC09_E2_1288,2,289.00495208,0.0005643136377693529,-2.0628349999999998,0.00016263455967287233
TYC7053-832-1,2,77.252762495,0.003452639777970496,-36.461675,0.0008414570696077695
LRC09_E2_4938,2,288.481928465,0.0021572625812519503,-2.119155,0.0005161879502661071
LRA02_E2_4150,2,102.50561347,0.00020289721979026238,-5.20151,7.071067811848996e-05
HD5133,2,13.253714025,0.00024336494088158584,-30.356295000000003,0.0006717514421256546
A023631,2,39.12419791000001,7.208246527193523e-05,12.137335,0.0013930003589375179
HIP7505,2,24.42137291,8.622460089764294e-05,12.077765,2.121320343542138e-05
M67-613,2,132.829950965,0.00018797019563529936,11.71461,0.00011313708498870468
CL013-06,2,203.62705791000002,4.8125687530251336e-05,-14.27123,0.00022627416997929347
MOOON,2,345.16542694,0.07089885337521427,-2.722355,0.10598823543205166
HIP48766,2,149.196660965,0.0001938674662060537,-31.242585,0.0004030508652774025
BD-21784,2,61.64271805,0.00021920310216706765,-20.853920000000002,0.0007212489168093513
TYC 8510-1536-1,2,72.97831958,0.000846364390673294,-53.829755000000006,0.0006434671708805196
HIP50267,2,153.95631041000001,0.0002991485948407165,-11.7969,0.0004949747468300578
BD-202862,2,140.08744708,0.0006703796549609047,-20.705154999999998,0.00021920310217083587
IC4756NO42,2,279.33706958000005,0.0006059480850538481,5.894995,0.00021920310216738166
MR ARA,2,269.17178152500003,0.0001604778840192184,-45.77386,0.0010606601717773495
BD-12588,2,46.053239024999996,0.0008031530952794764,-12.368975,0.0006576093065037151
V572_AQL,2,300.635319025,0.0011044654368712904,0.713815,0.0002192031021678527
A032923,2,52.346325965000005,0.0026192437256695057,-24.100205000000003,0.0010960155108391064
TYC 8247-1993-1,2,197.96151652499998,0.0001534068161749627,-46.26456,0.0006788225099410205
HIP66530,2,204.55440097,0.0008286867211480678,-23.687405,0.00236880771697695
ZETAPEG,2,340.36458194,0.0002588859347046423,10.83107,0.00018384776310907875
HIP5301,2,16.954468464999998,0.0009469361881613145,-8.23277,0.0011879393923936458
IC4651NO11218,2,261.261973055,1.6892780978385857e-05,-50.072725,0.0005303300858874186
HIP55409,2,170.21297097000001,0.0006519100258254654,-23.21542,0.0005091168824538813
HD45512,2,97.07745041,0.00011530083174419847,10.30291,0.00028284271247458785
HIP5631,2,18.076782495,0.0004164081123751109,12.278265000000001,0.00019091883091879242
CL014-13,2,74.737785965,0.0015526862833364747,16.000495,0.001322289680817144
HIP47974,2,146.678704025,1.1193500342842683e-05,-3.210995,0.0002616295090391665
CL011-14,2,158.734676525,0.00016754895179313397,7.148315,0.0006576093065037151
EPIC247164043,2,73.840820965,0.0001938674662010294,19.277324999999998,0.00043133513652128145
V4385_SGR,2,273.15361208,0.00019229061805904892,-28.236800000000002,0.0012727922061340753
MELOTTE71NO.121,2,114.375987495,0.0010528042154490569,-12.03988,0.0011313708498983514
MELOTTE71NO.130,2,114.37559652499999,0.0010981721865155267,-12.073445,0.000869741340859185
YYPIC,2,87.23526749999999,0.0004914392129248869,-46.312445,0.002962777413170005
MELOTTE71NO.19,2,114.42758596499999,0.0015597573511455603,-12.118645,0.0007848885271168714
MELOTTE71NO.23,2,114.42706305499999,0.0010775529527883932,-12.08174,0.00021213203435546985
BETA-SCO,2,241.36405152499998,0.0001294358963090457,-19.808495,0.0003889087296516948
BD-090872,2,65.060289025,0.0013421240260269548,-9.037849999999999,0.0008768124086726668
MELOTTE71NO.3,2,114.49157694,0.0005982971897015301,-12.111435,0.0009263098833544794
BET-GEM,2,116.321257495,6.286179287366739e-06,28.023855,4.949747468369661e-05
EPIC201498078,2,163.031505965,9.604631408201605e-05,0.494275,6.363961030679405e-05
TYC1328-01128-1,2,97.62915290999999,0.0005431004343521446,16.053575,0.0005868986283852251
EPIC210897587,2,65.466284995,0.000663103526183381,21.3506,0.00024041630560437313
EPIC211730024,2,136.488659995,0.0006843167296206865,16.325139999999998,7.071067811723388e-05
EPIC212585579,2,204.816528465,0.001123712883450003,-10.905155,0.0010818733752152828
BD_12_4982_9.3,2,274.540326525,0.00020997535867779354,-12.176984999999998,0.0001626345596724013
IDS-09176-7428ABC,2,139.36320096999998,0.0018724611829676974,-74.89373,0.0014990663761240454
V4377_SGR,2,270.137522495,0.002469761352110674,-33.91608,0.001074802307403057
HIP72043,2,221.046164995,0.0004792557630717901,18.458695,7.778174593008774e-05
HD45943,2,97.17027555499999,0.00048711879049108875,-38.570915,0.0002474873734134588
HD57334,2,109.549905965,0.001015285129629922,-51.05174,0.0002545584412275687
9 CHA,2,130.779559995,7.935859406201964e-05,-79.066625,7.071067814109929e-06
X PUP,2,113.19514402499999,0.001161033979369097,-20.911595,0.00208596500450299
HD63948,2,117.368428465,0.00036121135703577395,-44.75161,0.00012727922061378435
BLG234.5_52419,2,271.27996611000003,0.0011242997821219237,-26.951715,0.0004879036790178319
LRC01_E1_1929,2,291.780582495,0.0005806124490827855,0.056940000000000004,0.0004384062043356637
LRC01_E1_2140,2,291.52865249499996,0.00010410733140135579,0.275925,0.000997020561472989
HD703305,2,69.40589194,0.00014574884973917498,-2.49193,0.00026870057685076423
HD70038,2,124.87110597,0.00041856478805027506,-11.882805000000001,0.00021920310216895177
HD69965,2,124.80985541,0.0002920775270366551,-5.6196,1.4142135623509579e-05
HD5938,2,14.98957597,0.000920610602698211,-57.701215000000005,0.00041719300089431766
IRA01_E2_2329,2,101.95865541,0.002137626225931504,-0.606185,0.0002333452377915193
U VUL,2,294.15620637999996,0.0011985459940796407,20.329140000000002,0.00016970562748713926
IRA01_E2_2009,2,101.41056597,0.0012077808086875545,-1.96725,0.000381837661840725
HD6838,2,17.189040555,0.000382622550364328,-25.862655,0.0016758430714114776
LRC01_E2_4006,2,290.851839025,0.00031681919334276446,1.2731,8.485281374239205e-05
LRC02_E1_0317,2,280.827190965,0.000370644161458316,6.397295,0.0002333452377915193
IRA01_E2_1712,2,101.688303465,0.0005592012557655361,-3.03999,5.6568542494666354e-05
BLG214.3_16799,2,269.51108861,0.0003712310601503339,-28.252555,0.00037476659403101135
HD64967,2,118.993372495,0.0003162393657442649,-12.605920000000001,0.0006788225099403926
LRC02_E1_0981,2,280.650531525,0.003056857970416037,5.352895,0.0004596194077714408
IRA01_E2-0704,2,101.88113791,0.0003266409064919675,-2.61297,0.0002404163056035881
HD64152,2,117.92814305499999,0.0001229587981850105,-21.172269999999997,0.0004666904755842946
HIP3540,2,11.30278805,0.007877169542418874,0.25831,0.007523616151824853
HIP35246,2,109.250171525,0.003810718651967694,-59.122780000000006,0.0006505382386946295
BLG343.4_32995,2,267.55645805,0.000834386001783611,-22.93446,5.656854249655047e-05
LRA03_E2_3664,2,92.48247040999999,0.0017345753606679182,4.872425,0.0008131727983642046
