# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Jul  3 13:53:27 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS + Spitzer (IRAC+MIPS) + WISE
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag  MIPS_70mag  MIPS_160mag  W1mag   W2mag   W3mag   W4mag
0.0152 0.01508 9.00000 2.3099551201 2.5797126293    1.421  3.867  3.4594 -0.487    8  0.656  1.101   395.15   224.60   136.73   109.27    89.59  0 -2.19e-06      0.01 6.665e-01 3.146e-01 5.082e-03 2.381e-03 6.155e-03  7.766 1.886e-02 -4.898 -6.616 -7.704 -8.174 -8.304 -8.300 -8.416 -8.397 -9.021 -13.603 -17.052 -8.132 -8.287 -8.571 -8.920
0.0152 0.01508 9.00000 2.3099572659 2.5797128677    1.417  3.934  3.4439 -0.617    8  0.657  1.100   462.25    -1.00    -1.00    -1.00    -1.00  0 -4.58e-06      0.03 6.665e-01 3.146e-01 5.076e-03 2.381e-03 6.155e-03  7.760 1.886e-02 -5.066 -6.769 -7.865 -8.372 -8.477 -8.545 -8.709 -8.768 -9.465 -14.166 -17.657 -8.289 -8.537 -9.096 -9.356
0.0152 0.01508 9.00000 2.3099598885 2.5797128677    1.413  3.978  3.4329 -0.706    8  0.657  1.098   461.46    -1.00    -1.00    -1.00    -1.00  0 -7.43e-06      0.06 6.665e-01 3.146e-01 5.068e-03 2.381e-03 6.155e-03  7.752 1.885e-02 -5.174 -6.866 -7.963 -8.508 -8.639 -8.759 -8.974 -9.121 -9.823 -14.604 -18.124 -8.441 -8.752 -9.617 -9.719
0.0152 0.01508 9.00000 2.3099629879 2.5797128677    1.407  3.998  3.4260 -0.756    8  0.657  1.096   460.52    -1.00    -1.00    -1.00    -1.00  0 -9.51e-06      0.09 6.666e-01 3.146e-01 5.059e-03 2.381e-03 6.155e-03  7.743 1.884e-02 -5.226 -6.903 -8.000 -8.568 -8.735 -8.887 -9.134 -9.337 -10.030 -14.848 -18.381 -8.531 -8.882 -9.938 -9.931
0.0152 0.01508 9.00000 2.3099665642 2.5797131062    1.400  4.006  3.4214 -0.784    8  0.658  1.094   459.45    -1.00    -1.00    -1.00    -1.00  0 -1.06e-05      0.10 6.666e-01 3.146e-01 5.048e-03 2.381e-03 6.155e-03  7.733 1.883e-02 -5.245 -6.918 -8.010 -8.587 -8.756 -8.927 -9.186 -9.410 -10.105 -14.936 -18.473 -8.551 -8.924 -10.055 -10.006
0.0152 0.01508 9.00000 2.3099706173 2.5797131062    1.393  4.008  3.4171 -0.806    8  0.658  1.091   458.22    -1.00    -1.00    -1.00    -1.00  0 -1.13e-05      0.10 6.666e-01 3.145e-01 5.036e-03 2.381e-03 6.155e-03  7.720 1.881e-02 -5.251 -6.927 -8.014 -8.599 -8.770 -8.951 -9.217 -9.450 -10.150 -14.986 -18.526 -8.564 -8.950 -10.104 -10.051
0.0152 0.01508 9.00000 2.3099706173 2.5797131062    1.393  4.090  3.3995 -0.958    8  0.658  1.148   458.20    -1.00    -1.00    -1.00    -1.00  0 -2.72e-05      1.85 6.658e-01 3.151e-01 5.300e-03 2.378e-03 6.153e-03  7.933 1.910e-02 -5.455 -5.704 -7.312 -8.497 -9.988 -10.444 -11.053 -11.727 -12.410 -17.525 -21.194 -9.701 -10.411 -12.665 -12.337
0.0152 0.01508 9.00000 2.3099710941 2.5797131062    1.392  3.979  3.4233 -0.753    8  0.658  1.148   458.08    -1.00    -1.00    -1.00    -1.00  0 -8.27e-06      0.49 6.658e-01 3.151e-01 5.298e-03 2.378e-03 6.153e-03  7.932 1.910e-02 -5.178 -6.537 -7.760 -8.494 -9.166 -9.435 -9.865 -10.346 -10.974 -15.994 -19.604 -8.926 -9.416 -11.208 -10.894
0.0152 0.01508 9.00000 2.3099715710 2.5797133446    1.391  3.823  3.4569 -0.462    8  0.658  1.147   378.19   213.51   130.21   104.06    85.29  0 -1.54e-06      0.02 6.658e-01 3.151e-01 5.294e-03 2.378e-03 6.153e-03  7.930 1.909e-02 -4.787 -6.491 -7.589 -8.069 -8.215 -8.235 -8.374 -8.409 -9.056 -13.725 -17.208 -8.038 -8.221 -8.669 -8.953
0.0152 0.01508 9.00000 2.3099725246 2.5797133446    1.388  3.755  3.4716 -0.336    8  0.658  1.146   313.94   169.93   104.70    83.40    68.32  0  -7.4e-07      0.01 6.658e-01 3.151e-01 5.289e-03 2.379e-03 6.153e-03  7.926 1.909e-02 -4.616 -6.321 -7.399 -7.842 -8.022 -7.981 -8.080 -8.092 -8.645 -13.217 -16.667 -7.869 -7.963 -8.231 -8.552
0.0152 0.01508 9.00000 2.3099737167 2.5797133446    1.385  3.800  3.4614 -0.423    8  0.658  1.145   356.80   198.90   121.68    97.16    79.62  0 -1.22e-06      0.01 6.658e-01 3.151e-01 5.282e-03 2.379e-03 6.153e-03  7.922 1.908e-02 -4.731 -6.438 -7.531 -7.999 -8.151 -8.150 -8.274 -8.289 -8.910 -13.539 -17.008 -7.981 -8.134 -8.503 -8.809
0.0152 0.01508 9.00000 2.3099753857 2.5797133446    1.381  3.875  3.4447 -0.566    8  0.659  1.143   439.98   257.30   155.59   124.72   102.26  0 -2.77e-06      0.05 6.659e-01 3.151e-01 5.274e-03 2.379e-03 6.153e-03  7.916 1.907e-02 -4.918 -6.605 -7.710 -8.224 -8.366 -8.446 -8.630 -8.744 -9.428 -14.186 -17.699 -8.176 -8.433 -9.120 -9.323
0.0152 0.01508 9.00000 2.3099775314 2.5797133446    1.376  3.942  3.4297 -0.694    8  0.659  1.141   455.50    -1.00    -1.00    -1.00    -1.00  0 -5.75e-06      0.12 6.659e-01 3.150e-01 5.265e-03 2.379e-03 6.154e-03  7.910 1.906e-02 -5.084 -6.733 -7.850 -8.427 -8.655 -8.811 -9.084 -9.339 -10.014 -14.883 -18.434 -8.448 -8.802 -9.966 -9.917
0.0152 0.01508 9.00000 2.3099801540 2.5797135830    1.370  3.984  3.4197 -0.778    8  0.659  1.139   454.50    -1.00    -1.00    -1.00    -1.00  0 -9.24e-06      0.52 6.659e-01 3.150e-01 5.255e-03 2.379e-03 6.154e-03  7.904 1.905e-02 -5.190 -6.528 -7.754 -8.503 -9.197 -9.485 -9.926 -10.424 -11.060 -16.090 -19.703 -8.956 -9.467 -11.297 -10.979
0.0152 0.01508 9.00000 2.3099830151 2.5797135830    1.363  4.004  3.4144 -0.822    8  0.659  1.137   453.34    -1.00    -1.00    -1.00    -1.00  0 -1.17e-05      0.69 6.659e-01 3.150e-01 5.247e-03 2.379e-03 6.154e-03  7.898 1.904e-02 -5.241 -6.444 -7.718 -8.538 -9.379 -9.702 -10.184 -10.728 -11.367 -16.422 -20.048 -9.128 -9.682 -11.627 -11.289
0.0152 0.01508 9.00000 2.3099863529 2.5797135830    1.355  4.012  3.4118 -0.842    8  0.660  1.135   451.98    -1.00    -1.00    -1.00    -1.00  0  -1.3e-05      0.77 6.660e-01 3.150e-01 5.240e-03 2.379e-03 6.154e-03  7.893 1.903e-02 -5.259 -6.397 -7.694 -8.543 -9.443 -9.777 -10.272 -10.829 -11.470 -16.531 -20.161 -9.189 -9.756 -11.734 -11.392
0.0152 0.01508 9.00000 2.3099904060 2.5797138214    1.346  4.014  3.4102 -0.854    8  0.660  1.135   450.45    -1.00    -1.00    -1.00    -1.00  0 -1.37e-05      0.81 6.660e-01 3.150e-01 5.237e-03 2.379e-03 6.154e-03  7.891 1.903e-02 -5.266 -6.369 -7.678 -8.543 -9.474 -9.814 -10.316 -10.880 -11.522 -16.587 -20.219 -9.218 -9.793 -11.788 -11.445
0.0152 0.01508 9.00000 2.3099904060 2.5797138214    1.346  4.098  3.3910 -1.015    8  0.660  1.179   450.41    -1.00    -1.00    -1.00    -1.00  0 -3.41e-05      2.94 6.653e-01 3.154e-01 5.441e-03 2.377e-03 6.153e-03  8.015 1.925e-02 -5.476 -4.820 -6.726 -8.189 -10.081 -10.634 -11.320 -12.062 -12.810 -17.949 -21.638 -9.773 -10.594 -13.004 -12.737
0.0152 0.01508 9.00000 2.3099908829 2.5797138214    1.345  3.988  3.4160 -0.805    8  0.660  1.179   450.26    -1.00    -1.00    -1.00    -1.00  0 -1.03e-05      0.83 6.653e-01 3.154e-01 5.440e-03 2.377e-03 6.153e-03  8.014 1.925e-02 -5.200 -6.286 -7.604 -8.471 -9.410 -9.750 -10.251 -10.817 -11.457 -16.524 -20.157 -9.153 -9.728 -11.724 -11.380
0.0152 0.01508 9.00000 2.3099913597 2.5797138214    1.343  3.832  3.4511 -0.510    8  0.660  1.178   401.24   230.68   140.09   112.23    91.98  0 -1.93e-06      0.05 6.653e-01 3.154e-01 5.437e-03 2.377e-03 6.153e-03  8.013 1.925e-02 -4.811 -6.492 -7.603 -8.110 -8.290 -8.352 -8.533 -8.655 -9.325 -14.095 -17.614 -8.102 -8.335 -9.019 -9.222
0.0152 0.01508 9.00000 2.3099923134 2.5797138214    1.340  3.764  3.4664 -0.381    8  0.661  1.177   331.35   182.66   112.09    89.50    73.31  0 -9.22e-07      0.02 6.653e-01 3.154e-01 5.433e-03 2.377e-03 6.153e-03  8.011 1.924e-02 -4.639 -6.336 -7.426 -7.886 -8.066 -8.057 -8.178 -8.218 -8.822 -13.474 -16.953 -7.902 -8.038 -8.441 -8.724
0.0152 0.01508 9.00000 2.3099935055 2.5797138214    1.337  3.809  3.4554 -0.472    8  0.661  1.176   378.65   215.08   131.01   104.86    85.93  0 -1.53e-06      0.04 6.654e-01 3.154e-01 5.427e-03 2.377e-03 6.153e-03  8.008 1.924e-02 -4.753 -6.443 -7.547 -8.039 -8.212 -8.253 -8.414 -8.499 -9.157 -13.887 -17.392 -8.031 -8.236 -8.819 -9.054
0.0152 0.01508 9.00000 2.3099951744 2.5797140598    1.331  3.883  3.4377 -0.618    8  0.661  1.175   447.96    -1.00    -1.00    -1.00    -1.00  0 -3.47e-06      0.11 6.654e-01 3.154e-01 5.422e-03 2.377e-03 6.153e-03  8.005 1.923e-02 -4.938 -6.584 -7.703 -8.255 -8.473 -8.607 -8.855 -9.085 -9.766 -14.627 -18.175 -8.272 -8.594 -9.621 -9.663
0.0152 0.01508 9.00000 2.3099970818 2.5797140598    1.325  3.949  3.4217 -0.749    8  0.661  1.174   446.89    -1.00    -1.00    -1.00    -1.00  0 -7.18e-06      0.51 6.654e-01 3.154e-01 5.416e-03 2.377e-03 6.153e-03  8.002 1.923e-02 -5.101 -6.439 -7.669 -8.414 -9.109 -9.389 -9.828 -10.322 -10.953 -15.981 -19.594 -8.867 -9.370 -11.192 -10.872
0.0152 0.01508 9.00000 2.3099994659 2.5797140598    1.317  3.990  3.4108 -0.837    8  0.661  1.173   445.60    -1.00    -1.00    -1.00    -1.00  0 -1.16e-05      0.91 6.654e-01 3.154e-01 5.413e-03 2.377e-03 6.153e-03  8.000 1.922e-02 -5.206 -6.231 -7.569 -8.466 -9.463 -9.815 -10.330 -10.909 -11.552 -16.626 -20.263 -9.203 -9.792 -11.823 -11.476
0.0152 0.01508 9.00000 2.3100023270 2.5797140598    1.309  4.010  3.4047 -0.885    8  0.662  1.173   444.08    -1.00    -1.00    -1.00    -1.00  0 -1.47e-05      1.14 6.654e-01 3.154e-01 5.413e-03 2.377e-03 6.153e-03  8.000 1.922e-02 -5.255 -6.092 -7.497 -8.474 -9.630 -10.013 -10.561 -11.176 -11.825 -16.915 -20.563 -9.362 -9.987 -12.103 -11.750
0.0152 0.01508 9.00000 2.3100056648 2.5797142982    1.298  4.017  3.4011 -0.910    8  0.662  1.174   442.32    -1.00    -1.00    -1.00    -1.00  0 -1.65e-05      1.34 6.654e-01 3.154e-01 5.419e-03 2.377e-03 6.153e-03  8.003 1.923e-02 -5.273 -5.949 -7.409 -8.444 -9.693 -10.096 -10.661 -11.292 -11.951 -17.048 -20.702 -9.419 -10.068 -12.223 -11.876
0.0152 0.01508 9.00000 2.3100094795 2.5797142982    1.287  4.020  3.3983 -0.927    8  0.663  1.177   440.32    -1.00    -1.00    -1.00    -1.00  0 -1.76e-05      1.47 6.653e-01 3.154e-01 5.432e-03 2.377e-03 6.153e-03  8.010 1.924e-02 -5.279 -5.841 -7.340 -8.415 -9.729 -10.146 -10.724 -11.366 -12.031 -17.133 -20.791 -9.452 -10.117 -12.298 -11.957
0.0152 0.01508 9.00000 2.3100094795 2.5797142982    1.286  4.106  3.3781 -1.094    8  0.663  1.201   440.27    -1.00    -1.00    -1.00    -1.00  0  -4.5e-05      4.34 6.650e-01 3.157e-01 5.540e-03 2.376e-03 6.152e-03  8.065 1.936e-02 -5.495 -3.672 -5.952 -7.749 -10.086 -10.755 -11.527 -12.347 -13.185 -18.348 -22.053 -9.755 -10.708 -13.289 -13.112
0.0152 0.01508 9.00000 2.3100097179 2.5797142982    1.285  3.996  3.4036 -0.883    8  0.663  1.201   440.07    -1.00    -1.00    -1.00    -1.00  0 -1.37e-05      1.27 6.650e-01 3.157e-01 5.540e-03 2.376e-03 6.152e-03  8.065 1.936e-02 -5.220 -5.948 -7.391 -8.406 -9.624 -10.020 -10.580 -11.205 -11.860 -16.956 -20.607 -9.352 -9.993 -12.134 -11.786
0.0152 0.01508 9.00000 2.3100104332 2.5797145367    1.283  3.841  3.4394 -0.586    8  0.663  1.201   439.68    -1.00    -1.00    -1.00    -1.00  0 -2.56e-06      0.10 6.650e-01 3.157e-01 5.540e-03 2.376e-03 6.152e-03  8.065 1.936e-02 -4.833 -6.479 -7.600 -8.144 -8.356 -8.484 -8.725 -8.945 -9.626 -14.483 -18.029 -8.156 -8.470 -9.459 -9.523
0.0152 0.01508 9.00000 2.3100111485 2.5797145367    1.279  3.772  3.4551 -0.455    8  0.663  1.201   364.08   206.32   125.78   100.78    82.55  0 -1.22e-06      0.04 6.650e-01 3.157e-01 5.540e-03 2.376e-03 6.152e-03  8.065 1.936e-02 -4.660 -6.347 -7.454 -7.947 -8.120 -8.164 -8.327 -8.419 -9.078 -13.816 -17.323 -7.938 -8.147 -8.745 -8.975
0.0152 0.01508 9.00000 2.3100123405 2.5797145367    1.274  3.817  3.4439 -0.546    8  0.663  1.201   416.91   243.30   147.22   118.27    96.90  0 -2.03e-06      0.08 6.650e-01 3.157e-01 5.541e-03 2.376e-03 6.152e-03  8.065 1.936e-02 -4.774 -6.437 -7.553 -8.080 -8.268 -8.369 -8.582 -8.759 -9.436 -14.255 -17.789 -8.074 -8.353 -9.196 -9.333
0.0152 0.01508 9.00000 2.3100137711 2.5797145367    1.268  3.891  3.4260 -0.694    8  0.663  1.201   437.14    -1.00    -1.00    -1.00    -1.00  0 -4.58e-06      0.39 6.650e-01 3.157e-01 5.543e-03 2.376e-03 6.152e-03  8.066 1.936e-02 -4.957 -6.393 -7.591 -8.281 -8.843 -9.085 -9.480 -9.919 -10.557 -15.553 -19.153 -8.611 -9.067 -10.722 -10.472
0.0152 0.01508 9.00000 2.3100156784 2.5797145367    1.260  3.955  3.4099 -0.825    8  0.663  1.202   435.78    -1.00    -1.00    -1.00    -1.00  0 -9.44e-06      0.88 6.650e-01 3.157e-01 5.548e-03 2.376e-03 6.152e-03  8.068 1.937e-02 -5.118 -6.161 -7.494 -8.382 -9.361 -9.710 -10.221 -10.796 -11.439 -16.510 -20.146 -9.102 -9.687 -11.708 -11.362
0.0152 0.01508 9.00000 2.3100180626 2.5797145367    1.251  3.996  3.3989 -0.913    8  0.664  1.204   434.13    -1.00    -1.00    -1.00    -1.00  0 -1.52e-05      1.48 6.649e-01 3.157e-01 5.556e-03 2.376e-03 6.152e-03  8.072 1.938e-02 -5.220 -5.773 -7.275 -8.353 -9.672 -10.090 -10.669 -11.312 -11.978 -17.080 -20.738 -9.395 -10.061 -12.244 -11.903
0.0152 0.01508 9.00000 2.3100206852 2.5797147751    1.240  4.015  3.3927 -0.961    8  0.664  1.207   432.20    -1.00    -1.00    -1.00    -1.00  0 -1.94e-05      1.91 6.649e-01 3.157e-01 5.568e-03 2.375e-03 6.152e-03  8.078 1.939e-02 -5.268 -5.467 -7.093 -8.295 -9.815 -10.277 -10.892 -11.570 -12.257 -17.374 -21.045 -9.527 -10.243 -12.509 -12.183
0.0152 0.01508 9.00000 2.3100237846 2.5797147751    1.227  4.022  3.3891 -0.987    8  0.664  1.211   429.97    -1.00    -1.00    -1.00    -1.00  0 -2.18e-05      2.19 6.648e-01 3.158e-01 5.587e-03 2.375e-03 6.152e-03  8.086 1.941e-02 -5.286 -5.254 -6.957 -8.236 -9.872 -10.361 -10.997 -11.696 -12.397 -17.522 -21.200 -9.578 -10.325 -12.637 -12.324
0.0152 0.01508 9.00000 2.3100273609 2.5797150135    1.213  4.025  3.3863 -1.006    8  0.665  1.217   427.43    -1.00    -1.00    -1.00    -1.00  0 -2.34e-05      2.50 6.647e-01 3.158e-01 5.615e-03 2.375e-03 6.152e-03  8.099 1.944e-02 -5.292 -5.003 -6.790 -8.144 -9.886 -10.401 -11.058 -11.774 -12.495 -17.626 -21.307 -9.586 -10.363 -12.716 -12.422
0.0152 0.01508 9.00000 2.3100273609 2.5797150135    1.212  4.113  3.3651 -1.180    8  0.665  1.223   427.34    -1.00    -1.00    -1.00    -1.00  0 -6.17e-05      6.61 6.646e-01 3.159e-01 5.642e-03 2.375e-03 6.151e-03  8.110 1.947e-02 -5.514 -1.811 -4.682 -6.978 -9.933 -10.778 -11.676 -12.606 -13.598 -18.791 -22.513 -9.570 -10.721 -13.547 -13.522
0.0152 0.01508 9.00000 2.3100275993 2.5797150135    1.211  4.004  3.3912 -0.966    8  0.665  1.223   427.06    -1.00    -1.00    -1.00    -1.00  0 -1.88e-05      2.00 6.646e-01 3.159e-01 5.644e-03 2.375e-03 6.151e-03  8.111 1.947e-02 -5.239 -5.367 -7.018 -8.244 -9.804 -10.275 -10.897 -11.583 -12.273 -17.393 -21.067 -9.514 -10.241 -12.523 -12.200
0.0152 0.01508 9.00000 2.3100283146 2.5797150135    1.207  3.850  3.4280 -0.666    8  0.665  1.224   426.51    -1.00    -1.00    -1.00    -1.00  0 -3.54e-06      0.33 6.646e-01 3.159e-01 5.649e-03 2.375e-03 6.151e-03  8.113 1.948e-02 -4.855 -6.333 -7.518 -8.183 -8.687 -8.912 -9.288 -9.702 -10.347 -15.330 -18.924 -8.459 -8.895 -10.470 -10.259
0.0152 0.01508 9.00000 2.3100290298 2.5797150135    1.203  3.780  3.4446 -0.532    8  0.665  1.226   400.52   233.37   141.29   113.67    93.09  0 -1.68e-06      0.08 6.646e-01 3.159e-01 5.656e-03 2.374e-03 6.151e-03  8.116 1.948e-02 -4.680 -6.341 -7.459 -7.986 -8.182 -8.283 -8.499 -8.682 -9.356 -14.180 -17.716 -7.988 -8.266 -9.117 -9.253
0.0152 0.01508 9.00000 2.3100302219 2.5797150135    1.196  3.825  3.4336 -0.623    8  0.665  1.228   424.48    -1.00    -1.00    -1.00    -1.00  0  -2.8e-06      0.23 6.646e-01 3.159e-01 5.666e-03 2.374e-03 6.151e-03  8.120 1.950e-02 -4.794 -6.344 -7.504 -8.119 -8.524 -8.718 -9.054 -9.425 -10.080 -15.045 -18.629 -8.306 -8.698 -10.106 -9.988
0.0152 0.01508 9.00000 2.3100316525 2.5797150135    1.187  3.898  3.4159 -0.770    8  0.665  1.231   422.94    -1.00    -1.00    -1.00    -1.00  0 -6.31e-06      0.67 6.645e-01 3.160e-01 5.679e-03 2.374e-03 6.151e-03  8.126 1.951e-02 -4.975 -6.193 -7.464 -8.273 -9.093 -9.411 -9.888 -10.427 -11.064 -16.117 -19.742 -8.843 -9.391 -11.323 -10.985
0.0152 0.01508 9.00000 2.3100335598 2.5797150135    1.177  3.961  3.4001 -0.900    8  0.666  1.234   421.03    -1.00    -1.00    -1.00    -1.00  0  -1.3e-05      1.50 6.645e-01 3.160e-01 5.695e-03 2.374e-03 6.151e-03  8.132 1.953e-02 -5.133 -5.675 -7.181 -8.263 -9.588 -10.008 -10.588 -11.232 -11.898 -17.001 -20.660 -9.311 -9.979 -12.164 -11.824
0.0152 0.01508 9.00000 2.3100359440 2.5797152519    1.164  4.001  3.3898 -0.986    8  0.666  1.239   418.74    -1.00    -1.00    -1.00    -1.00  0 -2.09e-05      2.49 6.644e-01 3.160e-01 5.715e-03 2.374e-03 6.151e-03  8.140 1.955e-02 -5.234 -4.952 -6.737 -8.089 -9.828 -10.342 -10.998 -11.714 -12.434 -17.565 -21.247 -9.528 -10.304 -12.656 -12.361
0.0152 0.01508 9.00000 2.3100385666 2.5797152519    1.149  4.020  3.3846 -1.032    8  0.666  1.244   416.04    -1.00    -1.00    -1.00    -1.00  0 -2.68e-05      3.30 6.643e-01 3.161e-01 5.738e-03 2.374e-03 6.151e-03  8.150 1.957e-02 -5.281 -4.323 -6.327 -7.880 -9.896 -10.480 -11.190 -11.954 -12.724 -17.870 -21.564 -9.582 -10.438 -12.895 -12.651
0.0152 0.01508 9.00000 2.3100416660 2.5797152519    1.132  4.027  3.3824 -1.054    8  0.667  1.250   412.94    -1.00    -1.00    -1.00    -1.00  0 -3.03e-05      3.75 6.642e-01 3.162e-01 5.766e-03 2.373e-03 6.151e-03  8.160 1.960e-02 -5.298 -3.963 -6.089 -7.755 -9.925 -10.548 -11.287 -12.077 -12.876 -18.030 -21.731 -9.603 -10.503 -13.020 -12.803
0.0152 0.01508 9.00000 2.3100452423 2.5797154903    1.113  4.030  3.3813 -1.068    8  0.667  1.257   409.42    -1.00    -1.00    -1.00    -1.00  0 -3.28e-05      4.28 6.641e-01 3.162e-01 5.797e-03 2.373e-03 6.150e-03  8.172 1.964e-02 -5.304 -3.529 -5.794 -7.578 -9.899 -10.564 -11.333 -12.150 -12.984 -18.146 -21.851 -9.569 -10.517 -13.092 -12.910
0.0152 0.01508 9.00000 2.3100452423 2.5797154903    1.112  4.121  3.3579 -1.253    8  0.667  1.262   409.26    -1.00    -1.00    -1.00    -1.00  0 -8.95e-05     11.28 6.641e-01 3.163e-01 5.819e-03 2.373e-03 6.150e-03  8.180 1.966e-02 -5.532 1.907 -2.178 -5.396 -9.426 -10.587 -11.708 -12.836 -14.134 -19.377 -23.117 -9.013 -10.523 -13.786 -14.055
0.0152 0.01508 9.00000 2.3100454807 2.5797154903    1.110  4.011  3.3859 -1.032    8  0.667  1.262   408.81    -1.00    -1.00    -1.00    -1.00  0 -2.71e-05      3.59 6.641e-01 3.163e-01 5.821e-03 2.373e-03 6.150e-03  8.181 1.966e-02 -5.259 -4.056 -6.139 -7.765 -9.881 -10.490 -11.219 -12.000 -12.788 -17.940 -21.638 -9.562 -10.446 -12.942 -12.715
0.0152 0.01508 9.00000 2.3100461960 2.5797154903    1.105  3.859  3.4251 -0.725    8  0.667  1.263   407.94    -1.00    -1.00    -1.00    -1.00  0 -5.14e-06      0.58 6.640e-01 3.163e-01 5.825e-03 2.373e-03 6.150e-03  8.182 1.967e-02 -4.876 -6.159 -7.417 -8.184 -8.954 -9.240 -9.695 -10.213 -10.838 -15.884 -19.504 -8.709 -9.217 -11.075 -10.759
0.0152 0.01508 9.00000 2.3100469112 2.5797154903    1.098  3.788  3.4431 -0.586    8  0.668  1.264   406.57    -1.00    -1.00    -1.00    -1.00  0 -2.43e-06      0.23 6.640e-01 3.163e-01 5.830e-03 2.373e-03 6.150e-03  8.184 1.967e-02 -4.701 -6.244 -7.408 -8.007 -8.436 -8.614 -8.935 -9.309 -9.967 -14.942 -18.529 -8.224 -8.586 -9.887 -9.871
0.0152 0.01508 9.00000 2.3100481033 2.5797154903    1.087  3.833  3.4315 -0.681    8  0.668  1.266   404.68    -1.00    -1.00    -1.00    -1.00  0 -4.11e-06      0.47 6.640e-01 3.163e-01 5.838e-03 2.372e-03 6.150e-03  8.187 1.968e-02 -4.814 -6.176 -7.409 -8.127 -8.794 -9.048 -9.464 -9.938 -10.581 -15.606 -19.217 -8.558 -9.022 -10.700 -10.495
0.0152 0.01508 9.00000 2.3100495338 2.5797157288    1.074  3.905  3.4131 -0.832    8  0.668  1.268   402.23    -1.00    -1.00    -1.00    -1.00  0 -9.36e-06      1.26 6.640e-01 3.163e-01 5.849e-03 2.372e-03 6.150e-03  8.191 1.969e-02 -4.993 -5.727 -7.170 -8.180 -9.388 -9.782 -10.340 -10.963 -11.618 -16.713 -20.365 -9.116 -9.755 -11.891 -11.543
0.0152 0.01508 9.00000 2.3100512028 2.5797157288    1.058  3.968  3.3970 -0.965    8  0.668  1.271   399.18    -1.00    -1.00    -1.00    -1.00  0 -1.94e-05      2.79 6.639e-01 3.164e-01 5.863e-03 2.372e-03 6.150e-03  8.196 1.971e-02 -5.149 -4.615 -6.482 -7.909 -9.750 -10.291 -10.967 -11.701 -12.439 -17.576 -21.262 -9.445 -10.252 -12.642 -12.366
0.0152 0.01508 9.00000 2.3100535870 2.5797157288    1.039  4.007  3.3870 -1.052    8  0.669  1.275   395.54    -1.00    -1.00    -1.00    -1.00  0 -3.17e-05      4.63 6.639e-01 3.164e-01 5.879e-03 2.372e-03 6.150e-03  8.201 1.973e-02 -5.247 -3.188 -5.542 -7.402 -9.816 -10.508 -11.296 -12.130 -12.987 -18.154 -21.861 -9.482 -10.459 -13.072 -12.913
0.0152 0.01508 9.00000 2.3100562096 2.5797157288    1.017  4.026  3.3826 -1.098    8  0.669  1.279   391.28    -1.00    -1.00    -1.00    -1.00  0 -4.15e-05      6.15 6.638e-01 3.164e-01 5.899e-03 2.372e-03 6.150e-03  8.208 1.975e-02 -5.294 -1.975 -4.725 -6.919 -9.748 -10.557 -11.430 -12.337 -13.298 -18.485 -22.203 -9.392 -10.502 -13.279 -13.223
0.0152 0.01508 9.00000 2.3100590706 2.5797159672    0.992  4.032  3.3818 -1.119    8  0.669  1.284   382.25    -1.00    -1.00    -1.00    -1.00  0 -2.52e-06      0.16 6.637e-01 3.165e-01 5.924e-03 2.372e-03 6.150e-03  8.216 1.978e-02 -5.311 -6.948 -8.045 -8.663 -8.938 -9.146 -9.458 -9.766 -10.448 -15.341 -18.902 -8.724 -9.142 -10.497 -10.355
0.0152 0.01508 9.00000 2.3100626469 2.5797159672    0.964  4.035  3.3826 -1.130    8  0.670  1.290   362.92    -1.00    -1.00    -1.00    -1.00  0 -3.09e-06      0.21 6.636e-01 3.166e-01 5.952e-03 2.371e-03 6.150e-03  8.226 1.981e-02 -5.317 -6.916 -8.029 -8.667 -9.016 -9.240 -9.583 -9.939 -10.608 -15.538 -19.112 -8.796 -9.234 -10.713 -10.519
