Release Date,Object,RA,DEC,Program ID,OB ID,DPR.CATG,DPR.TYPE,Dataset ID,EXPTIME
2017-02-24,CPD-60-944A,07:56:44.96,-60:48:59.4,096.D-0064(A),100385878,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-24T04:20:53.162.tar,   999.997
2017-02-24,HD128775,14:40:19.42,-45:47:37.7,096.D-0064(A),100385883,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-24T05:32:08.824.tar,   349.997
2017-02-24,HD136347,15:21:30.01,-38:13:11.1,096.D-0064(A),100385884,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-24T05:59:13.171.tar,   349.997
2017-02-24,HD144334,16:06:06.08,-23:36:29.6,096.D-0064(A),100385886,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-24T06:27:45.294.tar,   199.998
2017-02-24,HD153948,17:04:15.03,-38:03:26.4,096.D-0064(A),100385887,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-24T06:45:02.700.tar,  1649.998
2017-02-24,HD112381,12:56:58.05,-54:35:17.7,096.D-0064(A),100385894,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-24T09:02:57.337.tar,   299.997
2017-08-25,iot-Hor,02:42:34.20,-50:48:01.6,096.D-0257(C),100385918,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-02-26T00:29:01.942.tar,   399.997
2017-08-25,iot-Hor,02:42:34.13,-50:48:02.7,096.D-0257(C),100385918,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-02-26T00:57:49.155.tar,   399.997
2017-08-26,iot-Hor,02:42:33.92,-50:48:00.7,096.D-0257(C),100385942,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-02-27T00:14:13.558.tar,   399.997
2017-08-26,iot-Hor,02:42:34.18,-50:48:02.2,096.D-0257(C),100385942,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-02-27T00:43:00.731.tar,   399.997
2017-08-26,iot-Hor,02:42:34.06,-50:48:05.0,096.D-0257(C),100385942,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-02-27T01:11:48.213.tar,   399.997
2017-02-27,HD35298,05:23:50.15,+02:04:55.6,096.D-0064(B),100385946,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T01:44:49.351.tar,   599.997
2017-02-27,HD36526,05:32:12.60,-01:36:03.7,096.D-0064(B),100385951,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T02:28:09.641.tar,   699.997
2017-02-27,HD65987,07:58:03.08,-60:36:58.5,096.D-0064(B),100385954,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T03:20:01.260.tar,   699.997
2017-02-27,HD74535,08:42:18.93,-53:06:01.9,096.D-0064(B),100385957,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T04:10:26.113.tar,   149.998
2017-02-27,CPD+60-944A,07:56:44.76,-60:48:57.0,096.D-0064(B),100385959,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T04:24:07.957.tar,   999.997
2017-02-27,HD128775,14:40:19.47,-45:47:34.8,096.D-0064(B),100385964,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T05:35:59.941.tar,   349.997
2017-02-27,HD136347,15:21:30.12,-38:13:07.3,096.D-0064(B),100385966,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T06:04:03.422.tar,   349.997
2017-02-27,HD153948,17:04:15.32,-38:03:20.7,096.D-0064(B),100385968,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T06:47:00.512.tar,  1649.998
2017-02-27,HD144334,16:06:06.51,-23:36:18.0,096.D-0064(B),100385969,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-02-27T09:07:15.986.tar,   199.998
2017-04-02,gamCen,12:41:29.83,-48:58:04.4,097.D-0156(A),100388155,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-02T23:26:54.584.tar,    65.998
2017-04-02,gamCen,12:41:29.87,-48:58:02.0,097.D-0156(A),100388155,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-02T23:33:27.076.tar,    65.998
2017-04-02,gamCen,12:41:30.00,-48:57:59.2,097.D-0156(A),100388155,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-02T23:39:59.007.tar,    65.998
2017-04-02,gamCen,12:41:30.12,-48:57:56.5,097.D-0156(A),100388155,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-02T23:46:32.049.tar,    65.998
2017-04-03,gamCen,12:41:30.14,-48:57:54.6,097.D-0156(A),100388155,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-02T23:53:04.010.tar,    65.998
2017-04-03,phi-Vel,09:56:51.29,-54:34:13.2,097.D-0156(A),100388157,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-04-03T00:04:52.129.tar,   221.998
2017-04-03,V337Car,10:17:04.04,-61:20:05.5,097.D-0156(A),100388160,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-04-03T00:26:24.710.tar,   121.998
2017-04-03,betCen,14:03:48.68,-60:22:55.8,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:40:14.305.tar,    14.998
2017-04-03,betCen,14:03:48.73,-60:22:54.7,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:43:24.025.tar,    14.998
2017-04-03,betCen,14:03:48.79,-60:22:53.5,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:46:32.016.tar,    14.998
2017-04-03,betCen,14:03:48.88,-60:22:51.8,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:49:40.155.tar,    14.998
2017-04-03,betCen,14:03:48.84,-60:22:51.0,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:52:48.126.tar,    14.998
2017-04-03,betCen,14:03:48.91,-60:22:49.8,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:55:56.027.tar,    14.998
2017-04-03,betCen,14:03:48.95,-60:22:48.2,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T00:59:05.047.tar,    14.998
2017-04-03,betCen,14:03:48.95,-60:22:47.3,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:02:13.048.tar,    14.998
2017-04-03,betCen,14:03:48.98,-60:22:46.2,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:05:21.027.tar,    14.998
2017-04-03,betCen,14:03:48.96,-60:22:44.9,097.D-0156(A),100388161,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:08:29.068.tar,    14.998
2017-04-03,gamCen,12:41:30.64,-48:57:37.6,097.D-0156(A),100388164,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:13:50.625.tar,    65.998
2017-04-03,gamCen,12:41:30.66,-48:57:37.4,097.D-0156(A),100388164,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:20:22.997.tar,    65.998
2017-04-03,gamCen,12:41:31.05,-48:57:37.0,097.D-0156(A),100388164,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:26:55.269.tar,    65.998
2017-04-03,gamCen,12:41:31.29,-48:57:37.2,097.D-0156(A),100388164,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:33:28.120.tar,    65.998
2017-04-03,gamCen,12:41:31.34,-48:57:37.8,097.D-0156(A),100388164,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:40:00.012.tar,    65.998
2017-04-03,betCen,14:03:49.36,-60:22:33.0,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:49:25.053.tar,    14.998
2017-04-03,betCen,14:03:49.34,-60:22:32.7,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:52:33.213.tar,    14.998
2017-04-03,betCen,14:03:49.30,-60:22:31.5,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T01:58:49.024.tar,    14.998
2017-04-03,betCen,14:03:49.33,-60:22:30.7,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:01:57.094.tar,    14.998
2017-04-03,betCen,14:03:49.34,-60:22:30.0,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:05:05.174.tar,    14.998
2017-04-03,betCen,14:03:49.35,-60:22:29.4,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:08:13.055.tar,    14.998
2017-04-03,betCen,14:03:49.33,-60:22:29.1,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:11:21.075.tar,    14.998
2017-04-03,betCen,14:03:49.32,-60:22:28.5,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:14:29.056.tar,    14.998
2017-04-03,betCen,14:03:49.37,-60:22:27.7,097.D-0156(A),100388169,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:18:56.091.tar,    14.998
2017-04-03,omiLup,14:51:37.88,-43:34:43.7,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:25:52.193.tar,   207.998
2017-04-03,omiLup,14:51:38.00,-43:34:40.8,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T02:41:52.045.tar,   207.998
2017-04-03,omiLup,14:51:38.20,-43:34:35.9,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T03:13:53.061.tar,   207.998
2017-04-03,omiLup,14:51:38.37,-43:34:34.2,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T03:29:53.214.tar,   207.998
2017-04-03,omiLup,14:51:39.23,-43:34:34.8,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T03:45:53.137.tar,   207.998
2017-04-03,omiLup,14:51:39.08,-43:34:36.8,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T04:01:53.091.tar,   207.998
2017-04-03,omiLup,14:51:38.93,-43:34:38.5,097.D-0156(A),100388173,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T04:17:53.114.tar,   207.998
2017-04-03,gamCen,12:41:30.50,-48:57:42.6,097.D-0156(A),100388181,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T04:36:35.796.tar,    65.998
2017-04-03,gamCen,12:41:30.50,-48:57:42.9,097.D-0156(A),100388181,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T04:43:08.087.tar,    65.998
2017-04-03,gamCen,12:41:30.54,-48:57:42.9,097.D-0156(A),100388181,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T04:49:40.039.tar,    65.998
2017-04-03,gamCen,12:41:30.59,-48:57:42.6,097.D-0156(A),100388181,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T04:56:12.040.tar,    65.998
2017-04-03,gamCen,12:41:30.63,-48:57:42.3,097.D-0156(A),100388181,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:02:44.002.tar,    65.998
2017-04-03,betCen,14:03:48.68,-60:22:34.1,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:10:46.779.tar,    14.998
2017-04-03,betCen,14:03:48.63,-60:22:34.2,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:13:55.099.tar,    14.998
2017-04-03,betCen,14:03:48.63,-60:22:34.2,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:17:03.110.tar,    14.998
2017-04-03,betCen,14:03:48.65,-60:22:34.2,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:20:11.009.tar,    14.998
2017-04-03,betCen,14:03:48.63,-60:22:34.2,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:23:19.161.tar,    14.998
2017-04-03,betCen,14:03:48.69,-60:22:34.3,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:26:27.011.tar,    14.998
2017-04-03,betCen,14:03:48.73,-60:22:34.5,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:29:35.091.tar,    14.998
2017-04-03,betCen,14:03:48.74,-60:22:34.5,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:32:43.152.tar,    14.998
2017-04-03,betCen,14:03:48.75,-60:22:34.6,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:35:51.162.tar,    14.998
2017-04-03,betCen,14:03:48.74,-60:22:34.6,097.D-0156(A),100388183,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T05:38:59.033.tar,    14.998
2017-04-03,LTT-6339,15:55:07.16,-63:26:03.8,097.D-0156(A),100388189,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-04-03T05:44:20.670.tar,   106.998
2017-04-03,LTT-6339,15:55:07.07,-63:26:04.9,097.D-0156(A),100388189,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-04-03T05:53:37.061.tar,   106.998
2017-04-03,LTT-6339,15:55:06.88,-63:26:05.2,097.D-0156(A),100388189,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2016-04-03T06:02:53.083.tar,   106.998
2017-04-03,gamCen,12:41:30.75,-48:57:39.9,097.D-0156(A),100388191,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:15:24.693.tar,    65.998
2017-04-03,gamCen,12:41:30.68,-48:57:39.9,097.D-0156(A),100388191,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:21:57.065.tar,    65.998
2017-04-03,gamCen,12:41:30.66,-48:57:39.8,097.D-0156(A),100388191,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:28:29.167.tar,    65.998
2017-04-03,gamCen,12:41:30.63,-48:57:40.0,097.D-0156(A),100388191,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:35:01.068.tar,    65.998
2017-04-03,gamCen,12:41:30.57,-48:57:39.9,097.D-0156(A),100388191,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:41:33.219.tar,    65.998
2017-04-03,gamCen,12:41:30.49,-48:57:40.2,097.D-0156(A),100388191,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:48:05.090.tar,    65.998
2017-04-03,betCen,14:03:49.52,-60:22:31.3,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T06:58:06.965.tar,    14.998
2017-04-03,betCen,14:03:49.54,-60:22:30.8,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:01:15.035.tar,    14.998
2017-04-03,betCen,14:03:49.55,-60:22:30.8,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:04:23.277.tar,    14.998
2017-04-03,betCen,14:03:49.59,-60:22:30.9,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:07:31.047.tar,    14.998
2017-04-03,betCen,14:03:49.57,-60:22:30.5,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:10:39.017.tar,    14.998
2017-04-03,betCen,14:03:49.60,-60:22:30.6,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:13:47.068.tar,    14.998
2017-04-03,betCen,14:03:49.59,-60:22:30.6,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:16:55.008.tar,    14.998
2017-04-03,betCen,14:03:49.58,-60:22:30.5,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:20:04.059.tar,    14.998
2017-04-03,betCen,14:03:49.59,-60:22:30.7,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:23:12.100.tar,    14.998
2017-04-03,betCen,14:03:49.59,-60:22:30.5,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:26:20.039.tar,    14.998
2017-04-03,betCen,14:03:49.59,-60:22:31.0,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:29:28.110.tar,    14.998
2017-04-03,betCen,14:03:49.57,-60:22:30.8,097.D-0156(A),100388194,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:32:36.151.tar,    14.998
2017-04-03,omiLup,14:51:38.15,-43:34:32.2,097.D-0156(A),100388198,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:38:09.039.tar,   207.998
2017-04-03,omiLup,14:51:38.15,-43:34:32.2,097.D-0156(A),100388198,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-03T07:54:09.062.tar,   207.998
2017-04-04,betCen,14:03:49.49,-60:22:29.5,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T01:58:09.837.tar,    14.998
2017-04-04,betCen,14:03:49.47,-60:22:28.6,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:01:18.087.tar,    14.998
2017-04-04,betCen,14:03:49.48,-60:22:28.5,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:04:26.028.tar,    14.998
2017-04-04,betCen,14:03:49.48,-60:22:28.1,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:07:34.028.tar,    14.998
2017-04-04,betCen,14:03:49.47,-60:22:27.3,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:10:42.038.tar,    14.998
2017-04-04,betCen,14:03:49.47,-60:22:26.6,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:13:50.989.tar,    14.998
2017-04-04,betCen,14:03:49.48,-60:22:26.6,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:16:58.999.tar,    14.998
2017-04-04,betCen,14:03:49.48,-60:22:26.3,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:20:07.040.tar,    14.998
2017-04-04,betCen,14:03:49.48,-60:22:25.9,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:23:15.039.tar,    14.998
2017-04-04,betCen,14:03:49.46,-60:22:25.5,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:26:23.050.tar,    14.998
2017-04-04,betCen,14:03:49.45,-60:22:25.1,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:29:31.190.tar,    14.998
2017-04-04,betCen,14:03:49.43,-60:22:24.7,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:32:39.000.tar,    14.998
2017-04-04,betCen,14:03:49.43,-60:22:24.4,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:35:47.170.tar,    14.998
2017-04-04,betCen,14:03:49.42,-60:22:24.4,097.D-0156(A),100388210,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:38:55.071.tar,    14.998
2017-04-04,gamCen,12:41:30.60,-48:57:43.3,097.D-0156(A),100388211,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:43:56.487.tar,    65.998
2017-04-04,gamCen,12:41:30.59,-48:57:43.6,097.D-0156(A),100388211,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:50:29.029.tar,    65.998
2017-04-04,gamCen,12:41:30.53,-48:57:43.6,097.D-0156(A),100388211,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T02:57:01.030.tar,    65.998
2017-04-04,gamCen,12:41:30.47,-48:57:43.7,097.D-0156(A),100388211,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T03:03:33.022.tar,    65.998
2017-04-04,gamCen,12:41:30.47,-48:57:43.6,097.D-0156(A),100388211,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T03:10:05.083.tar,    65.998
2017-04-04,gamCen,12:41:30.45,-48:57:43.6,097.D-0156(A),100388211,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T03:16:37.024.tar,    65.998
2017-04-04,omiLup,14:51:38.44,-43:34:31.9,097.D-0156(A),100388212,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T03:25:35.184.tar,   207.998
2017-04-04,omiLup,14:51:39.14,-43:34:32.2,097.D-0156(A),100388212,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T03:41:34.996.tar,   207.998
2017-04-04,omiLup,14:51:39.06,-43:34:33.8,097.D-0156(A),100388212,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T03:57:35.119.tar,   207.998
2017-04-04,gamCen,12:41:30.76,-48:57:39.0,097.D-0156(A),100388213,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:07:54.595.tar,    65.998
2017-04-04,gamCen,12:41:30.63,-48:57:38.9,097.D-0156(A),100388213,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:20:59.079.tar,    65.998
2017-04-04,gamCen,12:41:30.59,-48:57:39.0,097.D-0156(A),100388213,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:27:31.017.tar,    65.998
2017-04-04,gamCen,12:41:30.52,-48:57:39.2,097.D-0156(A),100388213,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:34:04.042.tar,    65.998
2017-04-04,gamCen,12:41:30.47,-48:57:39.3,097.D-0156(A),100388213,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:40:36.093.tar,    65.998
2017-04-04,betCen,14:03:49.40,-60:22:31.2,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:48:32.729.tar,    14.998
2017-04-04,betCen,14:03:49.38,-60:22:30.9,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:51:41.014.tar,    14.998
2017-04-04,betCen,14:03:49.41,-60:22:30.8,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:54:49.110.tar,    14.998
2017-04-04,betCen,14:03:49.46,-60:22:30.6,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T06:57:57.990.tar,    14.998
2017-04-04,betCen,14:03:49.45,-60:22:30.6,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:01:06.070.tar,    14.998
2017-04-04,betCen,14:03:49.45,-60:22:30.6,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:04:14.520.tar,    14.998
2017-04-04,betCen,14:03:49.48,-60:22:30.4,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:07:23.010.tar,    14.998
2017-04-04,betCen,14:03:49.49,-60:22:30.5,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:10:31.009.tar,    14.998
2017-04-04,betCen,14:03:49.54,-60:22:30.1,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:13:40.052.tar,    14.998
2017-04-04,betCen,14:03:49.52,-60:22:30.1,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:16:48.052.tar,    14.998
2017-04-04,betCen,14:03:49.52,-60:22:30.1,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:19:56.013.tar,    14.998
2017-04-04,betCen,14:03:49.50,-60:22:30.6,097.D-0156(A),100388217,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:23:04.033.tar,    14.998
2017-04-04,gamCen,12:41:30.38,-48:57:44.0,097.D-0156(A),100388223,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:39:57.699.tar,    65.998
2017-04-04,gamCen,12:41:30.63,-48:57:44.7,097.D-0156(A),100388223,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:46:30.060.tar,    65.998
2017-04-04,gamCen,12:41:30.92,-48:57:45.3,097.D-0156(A),100388223,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T07:53:02.012.tar,    65.998
2017-04-04,gamCen,12:41:30.88,-48:57:47.8,097.D-0156(A),100388223,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T08:31:07.958.tar,    65.998
2017-04-04,gamCen,12:41:30.90,-48:57:48.6,097.D-0156(A),100388223,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T08:37:40.130.tar,    65.998
2017-04-04,gamCen,12:41:30.91,-48:57:49.4,097.D-0156(A),100388223,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T08:44:13.131.tar,    65.998
2017-04-04,betCen,14:03:48.83,-60:22:30.7,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T08:53:43.203.tar,    14.998
2017-04-04,betCen,14:03:48.87,-60:22:30.5,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T08:56:52.123.tar,    14.998
2017-04-04,betCen,14:03:49.34,-60:22:30.4,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T09:00:01.143.tar,    14.998
2017-04-04,betCen,14:03:49.55,-60:22:30.9,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T09:03:09.143.tar,    14.998
2017-04-04,betCen,14:03:49.86,-60:22:31.1,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T09:06:17.124.tar,    14.998
2017-04-04,betCen,14:03:49.85,-60:22:31.1,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T09:09:25.144.tar,    14.998
2017-04-04,betCen,14:03:49.92,-60:22:31.3,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T09:12:34.114.tar,    14.998
2017-04-04,betCen,14:03:49.87,-60:22:31.6,097.D-0156(A),100388231,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2016-04-04T09:15:42.155.tar,    14.998
